% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
34	1	3	3	0	0	28	2196	0	1	1	0
40	1	1	4	0	0	28	2196	0	1	1	0
42	1	5	2	0	0	28	2196	0	1	1	0
43	1	2	6	0	0	28	2196	0	1	1	0
52	1	5	2	0	0	28	2196	0	1	1	0
58	1	4	1	0	0	28	2196	0	1	1	0
61	1	1	4	0	0	28	2196	0	1	1	0
67	1	3	3	0	0	28	2196	0	1	1	0
70	1	1	4	0	0	28	2196	0	1	1	0
71	1	5	2	0	0	28	2196	0	1	1	0
74	1	2	6	0	0	28	2196	0	1	1	0
82	1	4	1	0	0	28	2196	0	1	1	0
83	1	5	2	0	0	28	2196	0	1	1	0
85	1	3	3	0	0	28	2196	0	1	1	0
86	1	5	2	0	0	28	2196	0	1	1	0
90	1	2	6	0	0	28	2196	0	1	1	0
92	1	1	4	0	0	28	2196	0	1	1	0
96	1	5	2	0	0	28	2196	0	1	1	0
103	1	4	1	0	0	28	2196	0	1	1	0
115	1	4	1	0	0	28	2196	0	1	1	0
117	1	1	4	0	0	28	2196	0	1	1	0
119	1	5	2	0	0	28	2196	0	1	1	0
131	1	5	2	0	0	28	2196	0	1	1	0
136	1	1	4	0	0	26	1836	0	1	1	0
140	1	4	1	0	0	28	2196	0	1	1	0
142	1	2	6	0	0	28	2196	0	1	1	0
144	1	5	2	0	0	28	2196	0	1	1	0
148	1	3	3	0	0	28	2196	0	1	1	0
156	1	4	1	0	0	28	2196	0	1	1	0
159	1	1	4	0	0	28	2196	0	1	1	0
164	1	4	1	0	0	28	2196	0	1	1	0
175	1	5	2	0	0	28	2196	0	1	1	0
176	1	4	1	0	0	28	2196	0	1	1	0
181	1	2	6	0	0	28	2196	0	1	1	0
182	1	1	4	0	0	28	2196	0	1	1	0
183	1	3	3	0	0	28	2196	0	1	1	0
192	1	1	4	0	0	28	2196	0	1	1	0
201	1	2	6	0	0	28	2196	0	1	1	0
203	1	3	3	0	0	28	2196	0	1	1	0
208	1	5	2	0	0	28	2196	0	1	1	0
213	1	3	3	0	0	28	2196	0	1	1	0
219	1	3	3	0	0	28	2196	0	1	1	0
220	1	4	1	0	0	28	2196	0	1	1	0
221	1	1	4	0	0	28	2196	0	1	1	0
223	1	5	2	0	0	28	2196	0	1	1	0
236	1	3	3	0	0	28	2196	0	1	1	0
237	1	2	6	0	0	28	2196	0	1	1	0
244	1	3	3	0	0	28	2196	0	1	1	0
249	1	3	3	0	0	28	2196	0	1	1	0
263	1	5	2	0	0	28	2196	0	1	1	0
267	1	2	6	0	0	28	2196	0	1	1	0
271	1	1	4	0	0	28	2196	0	1	1	0
277	1	4	1	0	0	28	2196	0	1	1	0
287	1	5	2	0	0	28	2196	0	1	1	0
