% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.284	1	1	29	5	1	28	2196	0	0	0
0.378	1	1	38	9	1	28	2196	0	0	0
0.489	1	1	49	10	1	28	2196	0	0	0
0.573	1	1	58	4	1	28	2196	0	0	0
0.603	1	1	61	4	1	28	2196	0	0	0
0.744	1	1	75	5	1	28	2196	0	0	0
0.944	1	1	95	5	1	28	2196	0	0	0
1.157	1	1	116	8	1	28	2196	0	0	0
1.284	1	1	129	5	1	28	2196	0	0	0
1.355	1	1	136	6	1	28	2196	0	0	0
1.41	1	1	142	1	1	28	2196	0	0	0
1.545	1	1	155	6	1	28	2196	0	0	0
1.595	1	1	160	6	1	28	2196	0	0	0
1.917	1	1	192	8	1	28	2196	0	0	0
2.248	1	1	225	9	1	28	2196	0	0	0
2.573	1	1	258	4	1	28	2196	0	0	0
2.787	1	1	279	8	1	28	2196	0	0	0
2.867	1	1	287	8	1	28	2196	0	0	0
3.179	1	1	318	10	1	28	2196	0	0	0
3.201	1	1	321	2	1	28	2196	0	0	0
3.289	1	1	329	10	1	28	2196	0	0	0
3.551	1	1	356	2	1	28	2196	0	0	0
3.623	1	1	363	4	1	28	2196	0	0	0
3.693	1	1	370	4	1	28	2196	0	0	0
3.769	1	1	377	10	1	28	2196	0	0	0
3.813	1	1	382	4	1	28	2196	0	0	0
3.869	1	1	387	10	1	28	2196	0	0	0
4.149	1	1	415	10	1	28	2196	0	0	0
4.185	1	1	419	6	1	28	2196	0	0	0
4.425	1	1	443	6	1	28	2196	0	0	0
4.536	1	1	454	7	1	28	2196	0	0	0
4.833	1	1	484	4	1	28	2196	0	0	0
4.919	1	1	492	10	1	28	2196	0	0	0
5.051	1	1	506	2	1	28	2196	0	0	0
5.319	1	1	532	10	1	28	2196	0	0	0
5.503	1	1	551	4	1	28	2196	0	0	0
5.72	1	1	573	1	1	28	2196	0	0	0
5.777	1	1	578	8	1	28	2196	0	0	0
5.941	1	1	595	2	1	28	2196	0	0	0
6.18	1	1	619	1	1	28	2196	0	0	0
6.354	1	1	636	5	1	28	2196	0	0	0
6.421	1	1	643	2	1	28	2196	0	0	0
6.501	1	1	651	2	1	28	2196	0	0	0
7.432	1	1	744	3	1	28	2196	0	0	0
