% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.06	1	1	7	1	1	20	1191	0	0	0
0.099	1	1	10	10	1	12	597	0	0	0
0.127	1	1	13	8	1	24	1620	0	0	0
0.14	1	1	15	1	1	12	597	0	0	0
0.162	1	1	17	3	1	22	1383	0	0	0
0.183	1	1	19	4	1	28	2196	0	0	0
0.23	1	1	24	1	1	22	1383	0	0	0
0.264	1	1	27	5	1	24	1620	0	0	0
0.274	1	1	28	5	1	20	1191	0	0	0
0.292	1	1	30	3	1	24	1620	0	0	0
0.311	1	1	32	2	1	28	2196	0	0	0
0.339	1	1	34	10	1	28	2196	0	0	0
0.356	1	1	36	7	1	28	2196	0	0	0
0.371	1	1	38	2	1	24	1620	0	0	0
0.417	1	1	42	8	1	24	1620	0	0	0
0.433	1	1	44	4	1	12	597	0	0	0
0.454	1	1	46	5	1	20	1191	0	0	0
0.472	1	1	48	3	1	8	421	0	0	0
0.482	1	1	49	3	1	22	1383	0	0	0
0.493	1	1	50	4	1	20	1191	0	0	0
0.532	1	1	54	3	1	28	2196	0	0	0
0.551	1	1	56	2	1	20	1191	0	0	0
0.576	1	1	58	7	1	28	2196	0	0	0
0.588	1	1	59	9	1	28	2196	0	0	0
0.595	1	1	60	6	1	28	2196	0	0	0
0.628	1	1	63	9	1	28	2196	0	0	0
0.65	1	1	66	1	1	24	1620	0	0	0
0.672	1	1	68	3	1	22	1383	0	0	0
0.686	1	1	69	7	1	22	1383	0	0	0
0.719	1	1	72	10	1	28	2196	0	0	0
0.746	1	1	75	7	1	24	1620	0	0	0
0.782	1	1	79	3	1	28	2196	0	0	0
0.795	1	1	80	6	1	28	2196	0	0	0
0.839	1	1	84	10	1	22	1383	0	0	0
0.849	1	1	85	10	1	28	2196	0	0	0
0.86	1	1	87	1	1	18	967	0	0	0
0.886	1	1	89	7	1	28	2196	0	0	0
0.893	1	1	90	4	1	28	2196	0	0	0
0.909	1	1	91	10	1	28	2196	0	0	0
0.939	1	1	94	10	1	6	309	0	0	0
0.997	1	1	100	8	1	28	2196	0	0	0
1.019	1	1	102	10	1	14	775	0	0	0
1.033	1	1	104	4	1	20	1191	0	0	0
1.057	1	1	106	8	1	28	2196	0	0	0
1.073	1	1	108	4	1	12	597	0	0	0
1.111	1	1	112	2	1	24	1620	0	0	0
1.152	1	1	116	3	1	24	1620	0	0	0
1.161	1	1	117	2	1	22	1383	0	0	0
1.209	1	1	121	10	1	6	309	0	0	0
1.225	1	1	123	6	1	22	1383	0	0	0
1.253	1	1	126	4	1	28	2196	0	0	0
1.256	1	1	126	7	1	26	1836	0	0	0
1.266	1	1	127	7	1	24	1620	0	0	0
1.285	1	1	129	6	1	26	1836	0	0	0
1.29	1	1	130	1	1	26	1836	0	0	0
1.3	1	1	131	1	1	28	2196	0	0	0
1.318	1	1	132	9	1	22	1383	0	0	0
1.326	1	1	133	7	1	28	2196	0	0	0
1.354	1	1	136	5	1	28	2196	0	0	0
1.367	1	1	137	8	1	24	1620	0	0	0
1.388	1	1	139	9	1	20	1191	0	0	0
1.408	1	1	141	9	1	28	2196	0	0	0
1.45	1	1	146	1	1	24	1620	0	0	0
1.462	1	1	147	3	1	24	1620	0	0	0
1.486	1	1	149	7	1	20	1191	0	0	0
1.498	1	1	150	9	1	6	309	0	0	0
1.509	1	1	151	10	1	28	2196	0	0	0
1.52	1	1	153	1	1	24	1620	0	0	0
1.527	1	1	153	8	1	26	1836	0	0	0
1.574	1	1	158	5	1	28	2196	0	0	0
1.578	1	1	158	9	1	28	2196	0	0	0
1.616	1	1	162	7	1	28	2196	0	0	0
1.625	1	1	163	6	1	28	2196	0	0	0
1.682	1	1	169	3	1	22	1383	0	0	0
1.715	1	1	172	6	1	26	1836	0	0	0
1.725	1	1	173	6	1	28	2196	0	0	0
1.742	1	1	175	3	1	24	1620	0	0	0
1.754	1	1	176	5	1	24	1620	0	0	0
1.763	1	1	177	4	1	24	1620	0	0	0
1.775	1	1	178	6	1	24	1620	0	0	0
1.795	1	1	180	6	1	22	1383	0	0	0
1.82	1	1	183	1	1	28	2196	0	0	0
1.833	1	1	184	4	1	28	2196	0	0	0
1.842	1	1	185	3	1	28	2196	0	0	0
1.862	1	1	187	3	1	28	2196	0	0	0
1.881	1	1	189	2	1	28	2196	0	0	0
1.89	1	1	190	1	1	28	2196	0	0	0
1.904	1	1	191	5	1	28	2196	0	0	0
1.918	1	1	192	9	1	28	2196	0	0	0
1.932	1	1	194	3	1	28	2196	0	0	0
1.941	1	1	195	2	1	24	1620	0	0	0
1.948	1	1	195	9	1	18	967	0	0	0
1.952	1	1	196	3	1	18	967	0	0	0
1.967	1	1	197	8	1	26	1836	0	0	0
1.986	1	1	199	7	1	28	2196	0	0	0
2.033	1	1	204	4	1	28	2196	0	0	0
2.047	1	1	205	8	1	28	2196	0	0	0
2.095	1	1	210	6	1	18	967	0	0	0
2.127	1	1	213	8	1	22	1383	0	0	0
2.146	1	1	215	7	1	14	775	0	0	0
2.154	1	1	216	5	1	20	1191	0	0	0
2.178	1	1	218	9	1	20	1191	0	0	0
2.188	1	1	219	9	1	26	1836	0	0	0
2.214	1	1	222	5	1	22	1383	0	0	0
2.223	1	1	223	4	1	26	1836	0	0	0
2.236	1	1	224	7	1	28	2196	0	0	0
2.242	1	1	225	3	1	28	2196	0	0	0
2.273	1	1	228	4	1	24	1620	0	0	0
2.29	1	1	230	1	1	28	2196	0	0	0
2.303	1	1	231	4	1	28	2196	0	0	0
2.322	1	1	233	3	1	24	1620	0	0	0
2.335	1	1	234	6	1	22	1383	0	0	0
2.357	1	1	236	8	1	20	1191	0	0	0
2.373	1	1	238	4	1	28	2196	0	0	0
2.393	1	1	240	4	1	24	1620	0	0	0
2.403	1	1	241	4	1	28	2196	0	0	0
2.423	1	1	243	4	1	22	1383	0	0	0
2.447	1	1	245	8	1	28	2196	0	0	0
2.468	1	1	247	9	1	26	1836	0	0	0
2.479	1	1	248	10	1	24	1620	0	0	0
2.515	1	1	252	6	1	24	1620	0	0	0
2.537	1	1	254	8	1	28	2196	0	0	0
2.556	1	1	256	7	1	22	1383	0	0	0
2.57	1	1	258	1	1	20	1191	0	0	0
2.599	1	1	260	10	1	20	1191	0	0	0
2.631	1	1	264	2	1	18	967	0	0	0
2.662	1	1	267	3	1	12	597	0	0	0
2.69	1	1	270	1	1	14	775	0	0	0
2.704	1	1	271	5	1	18	967	0	0	0
2.731	1	1	274	2	1	24	1620	0	0	0
2.761	1	1	277	2	1	26	1836	0	0	0
2.781	1	1	279	2	1	20	1191	0	0	0
2.8	1	1	281	1	1	28	2196	0	0	0
2.818	1	1	282	9	1	28	2196	0	0	0
2.845	1	1	285	6	1	28	2196	0	0	0
2.862	1	1	287	3	1	28	2196	0	0	0
2.872	1	1	288	3	1	24	1620	0	0	0
2.892	1	1	290	3	1	20	1191	0	0	0
2.935	1	1	294	6	1	28	2196	0	0	0
2.964	1	1	297	5	1	20	1191	0	0	0
2.971	1	1	298	2	1	22	1383	0	0	0
2.983	1	1	299	4	1	24	1620	0	0	0
3.001	1	1	301	2	1	28	2196	0	0	0
3.016	1	1	302	7	1	22	1383	0	0	0
3.045	1	1	305	6	1	24	1620	0	0	0
3.06	1	1	307	1	1	24	1620	0	0	0
3.081	1	1	309	2	1	28	2196	0	0	0
3.11	1	1	312	1	1	24	1620	0	0	0
3.122	1	1	313	3	1	24	1620	0	0	0
3.138	1	1	314	9	1	26	1836	0	0	0
3.15	1	1	316	1	1	26	1836	0	0	0
3.166	1	1	317	7	1	20	1191	0	0	0
3.187	1	1	319	8	1	26	1836	0	0	0
3.218	1	1	322	9	1	14	775	0	0	0
3.236	1	1	324	7	1	28	2196	0	0	0
3.247	1	1	325	8	1	28	2196	0	0	0
3.257	1	1	326	8	1	28	2196	0	0	0
3.27	1	1	328	1	1	28	2196	0	0	0
3.289	1	1	329	10	1	22	1383	0	0	0
3.298	1	1	330	9	1	20	1191	0	0	0
3.33	1	1	334	1	1	20	1191	0	0	0
3.383	1	1	339	4	1	18	967	0	0	0
3.389	1	1	339	10	1	20	1191	0	0	0
3.393	1	1	340	4	1	22	1383	0	0	0
3.399	1	1	340	10	1	22	1383	0	0	0
3.415	1	1	342	6	1	24	1620	0	0	0
3.426	1	1	343	7	1	24	1620	0	0	0
3.437	1	1	344	8	1	28	2196	0	0	0
3.454	1	1	346	5	1	28	2196	0	0	0
3.461	1	1	347	2	1	24	1620	0	0	0
3.468	1	1	347	9	1	22	1383	0	0	0
3.501	1	1	351	2	1	22	1383	0	0	0
3.512	1	1	352	3	1	28	2196	0	0	0
3.529	1	1	353	10	1	28	2196	0	0	0
3.539	1	1	354	10	1	26	1836	0	0	0
3.547	1	1	355	8	1	24	1620	0	0	0
3.553	1	1	356	4	1	22	1383	0	0	0
3.57	1	1	358	1	1	24	1620	0	0	0
3.596	1	1	360	7	1	24	1620	0	0	0
3.617	1	1	362	8	1	20	1191	0	0	0
3.735	1	1	374	6	1	20	1191	0	0	0
3.763	1	1	377	4	1	22	1383	0	0	0
3.793	1	1	380	4	1	28	2196	0	0	0
3.823	1	1	383	4	1	22	1383	0	0	0
3.846	1	1	385	7	1	26	1836	0	0	0
3.868	1	1	387	9	1	24	1620	0	0	0
3.88	1	1	389	1	1	28	2196	0	0	0
3.911	1	1	392	2	1	22	1383	0	0	0
3.92	1	1	393	1	1	28	2196	0	0	0
3.937	1	1	394	8	1	26	1836	0	0	0
3.981	1	1	399	2	1	20	1191	0	0	0
3.988	1	1	399	9	1	26	1836	0	0	0
4	1	1	401	1	1	20	1191	0	0	0
4.011	1	1	402	2	1	24	1620	0	0	0
4.037	1	1	404	8	1	28	2196	0	0	0
4.068	1	1	407	9	1	24	1620	0	0	0
4.097	1	1	410	8	1	20	1191	0	0	0
4.106	1	1	411	7	1	22	1383	0	0	0
4.135	1	1	414	6	1	26	1836	0	0	0
4.145	1	1	415	6	1	28	2196	0	0	0
4.182	1	1	419	3	1	28	2196	0	0	0
4.215	1	1	422	6	1	20	1191	0	0	0
4.24	1	1	425	1	1	24	1620	0	0	0
4.27	1	1	428	1	1	14	775	0	0	0
4.354	1	1	436	5	1	22	1383	0	0	0
4.368	1	1	437	9	1	24	1620	0	0	0
4.382	1	1	439	3	1	20	1191	0	0	0
4.435	1	1	444	6	1	28	2196	0	0	0
4.488	1	1	449	9	1	22	1383	0	0	0
4.493	1	1	450	4	1	18	967	0	0	0
4.526	1	1	453	7	1	26	1836	0	0	0
4.535	1	1	454	6	1	20	1191	0	0	0
4.553	1	1	456	4	1	28	2196	0	0	0
4.593	1	1	460	4	1	28	2196	0	0	0
4.611	1	1	462	2	1	28	2196	0	0	0
