% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.021	1	8	3	2	1	0	81	0	0	0
0.022	1	3	3	3	3	0	81	0	0	0
0.023	1	5	3	4	2	0	81	0	0	0
0.024	1	6	3	5	4	0	81	0	0	0
0.025	1	8	3	6	1	0	81	0	0	0
0.026	1	10	3	7	10	0	81	0	0	0
0.027	1	5	3	8	2	28	549	0	0	0
0.027	1	3	3	8	3	28	1692	0	0	0
0.028	1	9	3	9	12	0	81	0	0	0
0.029	1	2	3	10	9	0	81	0	0	0
0.03	1	6	4	1	4	28	2196	0	0	0
0.031	1	4	4	2	11	28	2196	0	0	0
0.032	1	10	4	3	10	28	2196	0	0	0
0.033	1	9	4	4	12	28	2196	0	0	0
0.034	1	1	4	5	15	0	81	0	0	0
0.035	1	7	4	6	16	0	81	0	0	0
0.036	1	2	4	7	9	28	2196	0	0	0
0.037	1	1	4	8	15	28	2052	0	0	0
0.037	1	7	4	8	16	28	185	0	0	0
0.038	1	8	4	9	1	28	2196	0	0	0
0.039	1	7	4	10	16	28	2196	0	0	0
0.04	1	5	5	1	2	28	2196	0	0	0
0.041	1	3	5	2	3	26	1836	0	0	0
0.042	1	6	5	3	4	28	185	0	0	0
0.042	1	4	5	3	11	28	2052	0	0	0
0.043	1	10	5	4	10	28	373	0	0	0
0.043	1	1	5	4	15	28	1836	0	0	0
0.044	1	9	5	5	12	28	2196	0	0	0
0.045	1	2	5	6	9	28	2196	0	0	0
0.046	1	8	5	7	1	28	185	0	0	0
0.046	1	6	5	7	4	28	2052	0	0	0
0.047	1	7	5	8	16	28	2196	0	0	0
0.048	1	10	5	9	10	28	2196	0	0	0
0.049	1	8	5	10	1	28	2196	0	0	0
0.05	1	5	6	1	2	28	2196	0	0	0
0.051	1	3	6	2	3	28	2052	0	0	0
0.051	1	4	6	2	11	28	185	0	0	0
0.052	1	4	6	3	11	28	549	0	0	0
0.052	1	1	6	3	15	28	1692	0	0	0
0.053	1	9	6	4	12	28	2196	0	0	0
0.054	1	6	6	5	4	28	2196	0	0	0
0.055	1	2	6	6	9	28	2196	0	0	0
0.056	1	7	6	7	16	28	2196	0	0	0
0.057	1	10	6	8	10	28	2196	0	0	0
0.058	1	8	6	9	1	28	2196	0	0	0
0.059	1	4	6	10	11	28	2196	0	0	0
0.06	1	5	7	1	2	28	2196	0	0	0
0.061	1	3	7	2	3	28	2196	0	0	0
0.062	1	9	7	3	12	28	549	0	0	0
0.062	1	1	7	3	15	28	1692	0	0	0
0.063	1	6	7	4	4	28	2196	0	0	0
0.064	1	2	7	5	9	28	2196	0	0	0
0.065	1	7	7	6	16	28	2196	0	0	0
0.066	1	10	7	7	10	28	2196	0	0	0
0.067	1	8	7	8	1	28	2196	0	0	0
0.068	1	4	7	9	11	28	2196	0	0	0
0.069	1	9	7	10	12	28	2196	0	0	0
0.07	1	5	8	1	2	28	2196	0	0	0
0.071	1	6	8	2	4	28	185	0	0	0
0.071	1	1	8	2	15	28	2052	0	0	0
0.072	1	3	8	3	3	28	1836	0	0	0
0.072	1	2	8	3	9	28	373	0	0	0
0.073	1	6	8	4	4	28	2196	0	0	0
0.074	1	7	8	5	16	28	2196	0	0	0
0.075	1	10	8	6	10	28	2196	0	0	0
0.076	1	2	8	7	9	28	2196	0	0	0
0.077	1	8	8	8	1	28	2196	0	0	0
0.078	1	4	8	9	11	28	2196	0	0	0
0.079	1	9	8	10	12	28	2196	0	0	0
0.08	1	5	9	1	2	28	373	0	0	0
0.08	1	1	9	1	15	28	1836	0	0	0
0.081	1	3	9	2	3	28	1836	0	0	0
0.081	1	6	9	2	4	28	373	0	0	0
0.082	1	7	9	3	16	28	2196	0	0	0
0.083	1	10	9	4	10	28	2196	0	0	0
0.084	1	2	9	5	9	28	2196	0	0	0
0.085	1	5	9	6	2	28	2196	0	0	0
0.086	1	8	9	7	1	28	185	0	0	0
0.086	1	1	9	7	15	28	2052	0	0	0
0.087	1	6	9	8	4	28	2052	0	0	0
0.087	1	4	9	8	11	28	185	0	0	0
0.088	1	6	9	9	4	28	373	0	0	0
0.088	1	3	9	9	3	28	1479	0	0	0
0.088	1	9	9	9	12	28	373	0	0	0
0.089	1	8	9	10	1	28	2196	0	0	0
0.09	1	4	10	1	11	28	2052	0	0	0
0.09	1	9	10	1	12	28	185	0	0	0
0.091	1	5	10	2	2	28	2196	0	0	0
0.092	1	9	10	3	12	28	2196	0	0	0
0.093	1	3	10	4	3	28	1692	0	0	0
0.093	1	7	10	4	16	28	549	0	0	0
0.094	1	1	10	5	15	28	2196	0	0	0
0.095	1	10	10	6	10	28	2196	0	0	0
0.096	1	6	10	7	4	28	2052	0	0	0
0.096	1	2	10	7	9	28	185	0	0	0
0.097	1	2	10	8	9	28	2196	0	0	0
0.098	1	8	10	9	1	28	373	0	0	0
0.098	1	4	10	9	11	28	1836	0	0	0
0.099	1	7	10	10	16	28	2196	0	0	0
0.1	1	9	11	1	12	28	2196	0	0	0
0.101	1	5	11	2	2	28	2196	0	0	0
0.102	1	8	11	3	1	28	2196	0	0	0
0.103	1	3	11	4	3	28	2052	0	0	0
0.103	1	6	11	4	4	28	185	0	0	0
0.104	1	10	11	5	10	28	749	0	0	0
0.104	1	1	11	5	15	28	1479	0	0	0
0.105	1	6	11	6	4	28	549	0	0	0
0.105	1	4	11	6	11	28	1692	0	0	0
0.106	1	2	11	7	9	28	2196	0	0	0
0.107	1	7	11	8	16	28	2196	0	0	0
0.108	1	6	11	9	4	28	2196	0	0	0
0.109	1	10	11	10	10	28	2196	0	0	0
0.11	1	8	12	1	1	28	2196	0	0	0
0.111	1	9	12	2	12	28	2196	0	0	0
0.112	1	5	12	3	2	28	2196	0	0	0
0.113	1	3	12	4	3	28	2196	0	0	0
0.114	1	2	12	5	9	28	185	0	0	0
0.114	1	4	12	5	11	28	549	0	0	0
0.114	1	1	12	5	15	28	1479	0	0	0
0.115	1	2	12	6	9	28	2196	0	0	0
0.116	1	7	12	7	16	28	2196	0	0	0
0.117	1	6	12	8	4	28	549	0	0	0
0.117	1	4	12	8	11	28	1692	0	0	0
0.118	1	10	12	9	10	28	2196	0	0	0
