% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
34	1	2	6	0	0	28	2196	0	1	1	0
43	1	5	2	0	0	28	2196	0	1	1	0
45	1	1	1	0	0	28	2196	0	1	1	0
49	1	5	2	0	0	28	2196	0	1	1	0
55	1	3	3	0	0	28	2196	0	1	1	0
58	1	4	4	0	0	28	2196	0	1	1	0
61	1	2	6	0	0	28	2196	0	1	1	0
66	1	5	2	0	0	28	2196	0	1	1	0
70	1	1	1	0	0	28	2196	0	1	1	0
74	1	4	4	0	0	28	2196	0	1	1	0
77	1	1	1	0	0	28	2196	0	1	1	0
82	1	4	4	0	0	28	2196	0	1	1	0
83	1	5	2	0	0	28	2196	0	1	1	0
89	1	3	3	0	0	28	2196	0	1	1	0
95	1	2	6	0	0	28	2196	0	1	1	0
96	1	5	2	0	0	28	2196	0	1	1	0
99	1	4	4	0	0	28	2196	0	1	1	0
105	1	4	4	0	0	28	2196	0	1	1	0
108	1	5	2	0	0	28	2196	0	1	1	0
111	1	3	3	0	0	22	1383	0	1	1	0
113	1	1	1	0	0	28	2196	0	1	1	0
118	1	3	3	0	0	28	2196	0	1	1	0
122	1	2	6	0	0	28	2196	0	1	1	0
141	1	3	3	0	0	28	2196	0	1	1	0
143	1	4	4	0	0	28	2196	0	1	1	0
150	1	4	4	0	0	28	2196	0	1	1	0
156	1	3	3	0	0	28	2196	0	1	1	0
171	1	5	2	0	0	28	2196	0	1	1	0
172	1	4	4	0	0	28	2196	0	1	1	0
173	1	3	3	0	0	22	1383	0	1	1	0
179	1	1	1	0	0	28	2196	0	1	1	0
181	1	4	4	0	0	28	2196	0	1	1	0
182	1	3	3	0	0	24	1620	0	1	1	0
189	1	2	6	0	0	28	2196	0	1	1	0
194	1	3	3	0	0	28	2196	0	1	1	0
195	1	5	2	0	0	28	2196	0	1	1	0
210	1	2	6	0	0	28	2196	0	1	1	0
211	1	4	4	0	0	28	2196	0	1	1	0
217	1	4	4	0	0	28	2196	0	1	1	0
224	1	4	4	0	0	24	1620	0	1	1	0
225	1	5	2	0	0	28	2196	0	1	1	0
237	1	2	6	0	0	28	2196	0	1	1	0
241	1	3	3	0	0	24	1620	0	1	1	0
249	1	1	1	0	0	28	2196	0	1	1	0
250	1	3	3	0	0	28	2196	0	1	1	0
254	1	5	2	0	0	28	2196	0	1	1	0
259	1	5	2	0	0	28	2196	0	1	1	0
267	1	4	4	0	0	28	2196	0	1	1	0
269	1	3	3	0	0	28	2196	0	1	1	0
270	1	5	2	0	0	28	2196	0	1	1	0
272	1	2	6	0	0	28	2196	0	1	1	0
278	1	5	2	0	0	28	2196	0	1	1	0
283	1	1	1	0	0	28	2196	0	1	1	0
284	1	3	3	0	0	28	2196	0	1	1	0
293	1	2	6	0	0	28	2196	0	1	1	0
310	1	4	4	0	0	28	2196	0	1	1	0
313	1	3	3	0	0	22	1383	0	1	1	0
318	1	2	6	0	0	28	2196	0	1	1	0
324	1	3	3	0	0	22	1383	0	1	1	0
327	1	1	1	0	0	28	2196	0	1	1	0
335	1	1	1	0	0	28	2196	0	1	1	0
339	1	2	6	0	0	28	2196	0	1	1	0
342	1	4	4	0	0	28	2196	0	1	1	0
347	1	2	6	0	0	28	2196	0	1	1	0
354	1	5	2	0	0	28	2196	0	1	1	0
355	1	3	3	0	0	28	2196	0	1	1	0
363	1	4	4	0	0	24	1620	0	1	1	0
365	1	3	3	0	0	28	2196	0	1	1	0
374	1	5	2	0	0	28	2196	0	1	1	0
378	1	3	3	0	0	28	2196	0	1	1	0
384	1	3	3	0	0	28	2196	0	1	1	0
388	1	4	4	0	0	28	2196	0	1	1	0
393	1	2	6	0	0	28	2196	0	1	1	0
397	1	1	1	0	0	28	2196	0	1	1	0
410	1	2	6	0	0	28	2196	0	1	1	0
412	1	4	4	0	0	28	2196	0	1	1	0
414	1	5	2	0	0	28	2196	0	1	1	0
419	1	5	2	0	0	28	2196	0	1	1	0
422	1	4	4	0	0	28	2196	0	1	1	0
431	1	3	3	0	0	28	2196	0	1	1	0
435	1	5	2	0	0	28	2196	0	1	1	0
438	1	3	3	0	0	28	2196	0	1	1	0
449	1	5	2	0	0	28	2196	0	1	1	0
452	1	4	4	0	0	28	2196	0	1	1	0
458	1	2	6	0	0	28	2196	0	1	1	0
464	1	4	4	0	0	28	2196	0	1	1	0
465	1	3	3	0	0	28	2196	0	1	1	0
468	1	3	3	0	0	28	2196	0	1	1	0
480	1	2	6	0	0	28	2196	0	1	1	0
486	1	5	2	0	0	28	2196	0	1	1	0
487	1	2	6	0	0	28	2196	0	1	1	0
493	1	4	4	0	0	28	2196	0	1	1	0
495	1	2	6	0	0	28	2196	0	1	1	0
496	1	3	3	0	0	26	1836	0	1	1	0
498	1	1	1	0	0	28	2196	0	1	1	0
499	1	5	2	0	0	28	2196	0	1	1	0
506	1	4	4	0	0	28	2196	0	1	1	0
507	1	3	3	0	0	26	1836	0	1	1	0
510	1	1	1	0	0	28	2196	0	1	1	0
516	1	5	2	0	0	28	2196	0	1	1	0
520	1	4	4	0	0	28	2196	0	1	1	0
521	1	2	6	0	0	28	2196	0	1	1	0
522	1	1	1	0	0	28	2196	0	1	1	0
528	1	4	4	0	0	28	2196	0	1	1	0
530	1	3	3	0	0	28	2196	0	1	1	0
532	1	2	6	0	0	28	2196	0	1	1	0
535	1	3	3	0	0	28	2196	0	1	1	0
538	1	4	4	0	0	28	2196	0	1	1	0
545	1	2	6	0	0	14	775	0	1	1	0
550	1	5	2	0	0	28	2196	0	1	1	0
562	1	2	6	0	0	28	2196	0	1	1	0
576	1	5	2	0	0	28	2196	0	1	1	0
581	1	2	6	0	0	28	2196	0	1	1	0
589	1	4	4	0	0	28	2196	0	1	1	0
594	1	1	1	0	0	28	2196	0	1	1	0
600	1	5	2	0	0	28	2196	0	1	1	0
602	1	1	1	0	0	28	2196	0	1	1	0
611	1	4	4	0	0	28	2196	0	1	1	0
612	1	3	3	0	0	28	2196	0	1	1	0
622	1	2	6	0	0	28	2196	0	1	1	0
627	1	5	2	0	0	28	2196	0	1	1	0
629	1	3	3	0	0	22	1383	0	1	1	0
630	1	1	1	0	0	28	2196	0	1	1	0
633	1	4	4	0	0	28	2196	0	1	1	0
640	1	5	2	0	0	28	2196	0	1	1	0
641	1	1	1	0	0	28	2196	0	1	1	0
643	1	3	3	0	0	28	2196	0	1	1	0
657	1	1	1	0	0	28	2196	0	1	1	0
664	1	2	6	0	0	24	1620	0	1	1	0
665	1	3	3	0	0	28	2196	0	1	1	0
677	1	4	4	0	0	28	2196	0	1	1	0
678	1	2	6	0	0	28	2196	0	1	1	0
680	1	5	2	0	0	28	2196	0	1	1	0
682	1	1	1	0	0	28	2196	0	1	1	0
692	1	2	6	0	0	28	2196	0	1	1	0
698	1	5	2	0	0	28	2196	0	1	1	0
703	1	2	6	0	0	28	2196	0	1	1	0
704	1	3	3	0	0	28	2196	0	1	1	0
708	1	1	1	0	0	28	2196	0	1	1	0
711	1	5	2	0	0	28	2196	0	1	1	0
712	1	4	4	0	0	28	2196	0	1	1	0
717	1	2	6	0	0	28	2196	0	1	1	0
718	1	3	3	0	0	28	2196	0	1	1	0
721	1	4	4	0	0	28	2196	0	1	1	0
722	1	5	2	0	0	28	2196	0	1	1	0
723	1	1	1	0	0	28	2196	0	1	1	0
728	1	4	4	0	0	28	2196	0	1	1	0
729	1	2	6	0	0	28	2196	0	1	1	0
730	1	5	2	0	0	28	2196	0	1	1	0
735	1	3	3	0	0	28	2196	0	1	1	0
745	1	5	2	0	0	28	2196	0	1	1	0
756	1	1	1	0	0	28	2196	0	1	1	0
757	1	3	3	0	0	24	1620	0	1	1	0
777	1	1	1	0	0	28	2196	0	1	1	0
783	1	4	4	0	0	28	2196	0	1	1	0
785	1	2	6	0	0	28	2196	0	1	1	0
791	1	5	2	0	0	28	2196	0	1	1	0
795	1	2	6	0	0	28	2196	0	1	1	0
802	1	4	4	0	0	28	2196	0	1	1	0
809	1	3	3	0	0	28	2196	0	1	1	0
814	1	5	2	0	0	28	2196	0	1	1	0
815	1	4	4	0	0	28	2196	0	1	1	0
818	1	3	3	0	0	28	2196	0	1	1	0
819	1	2	6	0	0	28	2196	0	1	1	0
821	1	1	1	0	0	28	2196	0	1	1	0
831	1	4	4	0	0	28	2196	0	1	1	0
838	1	1	1	0	0	28	2196	0	1	1	0
839	1	2	6	0	0	28	2196	0	1	1	0
847	1	3	3	0	0	28	2196	0	1	1	0
852	1	2	6	0	0	28	2196	0	1	1	0
853	1	4	4	0	0	28	2196	0	1	1	0
862	1	1	1	0	0	28	2196	0	1	1	0
865	1	2	6	0	0	28	2196	0	1	1	0
868	1	1	1	0	0	28	2196	0	1	1	0
869	1	3	3	0	0	28	2196	0	1	1	0
873	1	4	4	0	0	28	2196	0	1	1	0
