% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
37	1	5	2	0	28	2196	0	1	0
42	1	1	1	0	28	2196	0	1	0
51	1	2	4	0	28	2196	0	1	0
52	1	5	2	0	28	2196	0	1	0
55	1	3	3	0	28	2196	0	1	0
58	1	1	1	0	28	2196	0	1	0
62	1	5	2	0	28	2196	0	1	0
73	1	3	3	0	28	2196	0	1	0
79	1	4	6	0	28	2196	0	1	0
82	1	1	1	0	28	2196	0	1	0
86	1	2	4	0	28	2196	0	1	0
95	1	2	4	0	28	2196	0	1	0
97	1	5	2	0	28	2196	0	1	0
99	1	4	6	0	28	2196	0	1	0
100	1	5	2	0	28	2196	0	1	0
105	1	3	3	0	28	2196	0	1	0
111	1	4	6	0	28	2196	0	1	0
114	1	1	1	0	28	2196	0	1	0
115	1	2	4	0	28	2196	0	1	0
120	1	5	2	0	28	2196	0	1	0
121	1	2	4	0	28	2196	0	1	0
132	1	3	3	0	28	2196	0	1	0
133	1	1	1	0	28	2196	0	1	0
134	1	2	4	0	28	2196	0	1	0
142	1	4	6	0	28	2196	0	1	0
147	1	2	4	0	28	2196	0	1	0
150	1	5	2	0	28	2196	0	1	0
157	1	2	4	0	28	2196	0	1	0
166	1	5	2	0	28	2196	0	1	0
168	1	2	4	0	28	2196	0	1	0
174	1	3	3	0	28	2196	0	1	0
178	1	5	2	0	28	2196	0	1	0
185	1	3	3	0	28	2196	0	1	0
190	1	2	4	0	28	2196	0	1	0
191	1	5	2	0	28	2196	0	1	0
201	1	1	1	0	28	2196	0	1	0
204	1	2	4	0	28	2196	0	1	0
205	1	4	6	0	28	2196	0	1	0
206	1	5	2	0	28	2196	0	1	0
210	1	5	2	0	28	2196	0	1	0
219	1	1	1	0	28	2196	0	1	0
221	1	5	2	0	28	2196	0	1	0
224	1	3	3	0	28	2196	0	1	0
226	1	1	1	0	28	2196	0	1	0
236	1	4	6	0	28	2196	0	1	0
247	1	1	1	0	28	2196	0	1	0
251	1	3	3	0	28	2196	0	1	0
259	1	1	1	0	28	2196	0	1	0
260	1	5	2	0	28	2196	0	1	0
268	1	3	3	0	28	2196	0	1	0
270	1	5	2	0	28	2196	0	1	0
277	1	4	6	0	28	2196	0	1	0
283	1	4	6	0	28	2196	0	1	0
292	1	2	4	0	28	2196	0	1	0
298	1	1	1	0	28	2196	0	1	0
300	1	4	6	0	28	2196	0	1	0
306	1	5	2	0	28	2196	0	1	0
308	1	2	4	0	28	2196	0	1	0
309	1	3	3	0	28	2196	0	1	0
325	1	1	1	0	28	2196	0	1	0
328	1	2	4	0	28	2196	0	1	0
330	1	5	2	0	28	2196	0	1	0
337	1	4	6	0	28	2196	0	1	0
353	1	3	3	0	28	2196	0	1	0
354	1	5	2	0	28	2196	0	1	0
363	1	3	3	0	28	2196	0	1	0
365	1	2	4	0	28	2196	0	1	0
367	1	3	3	0	28	2196	0	1	0
372	1	4	6	0	28	2196	0	1	0
378	1	5	2	0	28	2196	0	1	0
383	1	1	1	0	28	2196	0	1	0
384	1	2	4	0	28	2196	0	1	0
388	1	3	3	0	28	2196	0	1	0
395	1	3	3	0	28	2196	0	1	0
398	1	5	2	0	28	2196	0	1	0
399	1	1	1	0	28	2196	0	1	0
405	1	5	2	0	28	2196	0	1	0
412	1	1	1	0	28	2196	0	1	0
419	1	4	6	0	28	2196	0	1	0
420	1	2	4	0	28	2196	0	1	0
430	1	3	3	0	28	2196	0	1	0
437	1	2	4	0	28	2196	0	1	0
443	1	4	6	0	28	2196	0	1	0
454	1	2	4	0	28	2196	0	1	0
455	1	3	3	0	28	2196	0	1	0
463	1	3	3	0	28	2196	0	1	0
469	1	4	6	0	28	2196	0	1	0
472	1	5	2	0	28	2196	0	1	0
480	1	4	6	0	28	2196	0	1	0
481	1	1	1	0	28	2196	0	1	0
484	1	2	4	0	28	2196	0	1	0
495	1	3	3	0	28	2196	0	1	0
499	1	2	4	0	28	2196	0	1	0
503	1	4	6	0	28	2196	0	1	0
509	1	1	1	0	28	2196	0	1	0
514	1	2	4	0	28	2196	0	1	0
518	1	4	6	0	28	2196	0	1	0
521	1	5	2	0	28	2196	0	1	0
529	1	3	3	0	28	2196	0	1	0
531	1	2	4	0	28	2196	0	1	0
547	1	1	1	0	28	2196	0	1	0
548	1	5	2	0	28	2196	0	1	0
553	1	2	4	0	28	2196	0	1	0
557	1	4	6	0	28	2196	0	1	0
568	1	4	6	0	28	2196	0	1	0
570	1	3	3	0	28	2196	0	1	0
576	1	2	4	0	28	2196	0	1	0
584	1	4	6	0	28	2196	0	1	0
590	1	1	1	0	28	2196	0	1	0
591	1	2	4	0	28	2196	0	1	0
595	1	3	3	0	28	2196	0	1	0
599	1	5	2	0	28	2196	0	1	0
600	1	1	1	0	28	2196	0	1	0
603	1	2	4	0	28	2196	0	1	0
605	1	4	6	0	28	2196	0	1	0
611	1	1	1	0	28	2196	0	1	0
612	1	4	6	0	28	2196	0	1	0
618	1	3	3	0	28	2196	0	1	0
619	1	5	2	0	28	2196	0	1	0
628	1	4	6	0	28	2196	0	1	0
629	1	1	1	0	28	2196	0	1	0
631	1	3	3	0	28	2196	0	1	0
636	1	5	2	0	28	2196	0	1	0
637	1	1	1	0	28	2196	0	1	0
638	1	3	3	0	28	2196	0	1	0
650	1	4	6	0	28	2196	0	1	0
652	1	3	3	0	28	2196	0	1	0
671	1	2	4	0	28	2196	0	1	0
673	1	1	1	0	28	2196	0	1	0
674	1	3	3	0	28	2196	0	1	0
675	1	5	2	0	28	2196	0	1	0
681	1	5	2	0	28	2196	0	1	0
683	1	2	4	0	28	2196	0	1	0
684	1	3	3	0	28	2196	0	1	0
685	1	1	1	0	28	2196	0	1	0
686	1	4	6	0	28	2196	0	1	0
690	1	5	2	0	28	2196	0	1	0
691	1	3	3	0	28	2196	0	1	0
703	1	1	1	0	28	2196	0	1	0
704	1	5	2	0	28	2196	0	1	0
711	1	2	4	0	28	2196	0	1	0
712	1	4	6	0	28	2196	0	1	0
713	1	3	3	0	28	2196	0	1	0
718	1	1	1	0	28	2196	0	1	0
719	1	5	2	0	28	2196	0	1	0
722	1	4	6	0	28	2196	0	1	0
728	1	4	6	0	28	2196	0	1	0
733	1	5	2	0	28	2196	0	1	0
738	1	1	1	0	28	2196	0	1	0
741	1	3	3	0	28	2196	0	1	0
751	1	4	6	0	28	2196	0	1	0
752	1	3	3	0	28	2196	0	1	0
757	1	5	2	0	28	2196	0	1	0
762	1	2	4	0	28	2196	0	1	0
769	1	2	4	0	28	2196	0	1	0
778	1	3	3	0	28	2196	0	1	0
781	1	4	6	0	28	2196	0	1	0
787	1	2	4	0	28	2196	0	1	0
791	1	1	1	0	28	2196	0	1	0
802	1	2	4	0	28	2196	0	1	0
807	1	5	2	0	28	2196	0	1	0
808	1	1	1	0	28	2196	0	1	0
816	1	4	6	0	28	2196	0	1	0
828	1	3	3	0	28	2196	0	1	0
834	1	2	4	0	28	2196	0	1	0
846	1	5	2	0	28	2196	0	1	0
847	1	1	1	0	28	2196	0	1	0
853	1	3	3	0	28	2196	0	1	0
856	1	5	2	0	28	2196	0	1	0
857	1	2	4	0	28	2196	0	1	0
868	1	4	6	0	28	2196	0	1	0
881	1	4	6	0	28	2196	0	1	0
883	1	5	2	0	28	2196	0	1	0
884	1	2	4	0	28	2196	0	1	0
895	1	3	3	0	28	2196	0	1	0
897	1	2	4	0	28	2196	0	1	0
899	1	4	6	0	28	2196	0	1	0
903	1	5	2	0	28	2196	0	1	0
904	1	3	3	0	28	2196	0	1	0
910	1	4	6	0	28	2196	0	1	0
920	1	5	2	0	28	2196	0	1	0
921	1	3	3	0	28	2196	0	1	0
926	1	2	4	0	28	2196	0	1	0
929	1	1	1	0	28	2196	0	1	0
933	1	5	2	0	28	2196	0	1	0
936	1	1	1	0	28	2196	0	1	0
937	1	3	3	0	28	2196	0	1	0
939	1	1	1	0	28	2196	0	1	0
940	1	5	2	0	28	2196	0	1	0
944	1	4	6	0	28	2196	0	1	0
950	1	1	1	0	28	2196	0	1	0
951	1	4	6	0	28	2196	0	1	0
954	1	2	4	0	28	2196	0	1	0
967	1	3	3	0	28	2196	0	1	0
972	1	1	1	0	28	2196	0	1	0
977	1	4	6	0	28	2196	0	1	0
981	1	2	4	0	28	2196	0	1	0
982	1	3	3	0	28	2196	0	1	0
983	1	1	1	0	28	2196	0	1	0
987	1	5	2	0	28	2196	0	1	0
996	1	3	3	0	28	2196	0	1	0
998	1	4	6	0	28	2196	0	1	0
999	1	1	1	0	28	2196	0	1	0
1007	1	5	2	0	28	2196	0	1	0
1012	1	1	1	0	28	2196	0	1	0
1013	1	2	4	0	28	2196	0	1	0
1029	1	3	3	0	28	2196	0	1	0
1030	1	1	1	0	28	2196	0	1	0
1032	1	2	4	0	28	2196	0	1	0
1037	1	3	3	0	28	2196	0	1	0
1046	1	5	2	0	28	2196	0	1	0
1051	1	4	6	0	28	2196	0	1	0
1052	1	1	1	0	28	2196	0	1	0
1065	1	3	3	0	28	2196	0	1	0
1066	1	2	4	0	28	2196	0	1	0
1074	1	5	2	0	28	2196	0	1	0
1075	1	3	3	0	28	2196	0	1	0
1082	1	2	4	0	28	2196	0	1	0
1083	1	4	6	0	28	2196	0	1	0
1084	1	1	1	0	28	2196	0	1	0
1092	1	5	2	0	28	2196	0	1	0
1098	1	1	1	0	28	2196	0	1	0
1101	1	4	6	0	28	2196	0	1	0
1102	1	2	4	0	28	2196	0	1	0
1116	1	4	6	0	28	2196	0	1	0
1120	1	3	3	0	28	2196	0	1	0
1125	1	4	6	0	28	2196	0	1	0
1130	1	2	4	0	28	2196	0	1	0
1131	1	1	1	0	28	2196	0	1	0
1139	1	3	3	0	28	2196	0	1	0
1143	1	1	1	0	28	2196	0	1	0
1148	1	3	3	0	28	2196	0	1	0
1149	1	1	1	0	28	2196	0	1	0
1150	1	4	6	0	28	2196	0	1	0
1156	1	1	1	0	28	2196	0	1	0
1161	1	5	2	0	28	2196	0	1	0
1163	1	2	4	0	28	2196	0	1	0
1164	1	1	1	0	28	2196	0	1	0
1174	1	1	1	0	28	2196	0	1	0
1176	1	5	2	0	28	2196	0	1	0
1193	1	3	3	0	28	2196	0	1	0
1197	1	1	1	0	28	2196	0	1	0
1198	1	5	2	0	28	2196	0	1	0
1208	1	2	4	0	28	2196	0	1	0
1213	1	5	2	0	28	2196	0	1	0
1216	1	1	1	0	28	2196	0	1	0
1223	1	5	2	0	28	2196	0	1	0
1225	1	4	6	0	28	2196	0	1	0
1230	1	1	1	0	28	2196	0	1	0
1232	1	3	3	0	28	2196	0	1	0
1238	1	2	4	0	28	2196	0	1	0
1242	1	3	3	0	28	2196	0	1	0
1244	1	5	2	0	28	2196	0	1	0
1250	1	4	6	0	28	2196	0	1	0
1251	1	3	3	0	28	2196	0	1	0
1252	1	5	2	0	28	2196	0	1	0
1253	1	2	4	0	28	2196	0	1	0
1260	1	3	3	0	28	2196	0	1	0
1264	1	3	3	0	28	2196	0	1	0
1272	1	5	2	0	28	2196	0	1	0
1285	1	2	4	0	28	2196	0	1	0
1289	1	4	6	0	28	2196	0	1	0
1290	1	5	2	0	28	2196	0	1	0
1302	1	2	4	0	28	2196	0	1	0
1307	1	1	1	0	28	2196	0	1	0
1308	1	4	6	0	28	2196	0	1	0
1309	1	5	2	0	28	2196	0	1	0
1312	1	4	6	0	28	2196	0	1	0
1315	1	5	2	0	28	2196	0	1	0
1323	1	2	4	0	28	2196	0	1	0
1324	1	3	3	0	28	2196	0	1	0
1334	1	4	6	0	28	2196	0	1	0
1336	1	3	3	0	28	2196	0	1	0
1338	1	2	4	0	28	2196	0	1	0
1344	1	1	1	0	28	2196	0	1	0
1350	1	2	4	0	28	2196	0	1	0
1351	1	3	3	0	28	2196	0	1	0
