% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.024	1	1	3	5	1	0	81	0	0	0
0.025	1	1	3	6	1	0	81	0	0	0
0.026	1	1	3	7	1	28	2196	0	0	0
0.029	1	1	3	10	1	28	2196	0	0	0
0.032	1	1	4	3	1	28	2196	0	0	0
0.035	1	1	4	6	1	28	2196	0	0	0
0.038	1	1	4	9	1	18	967	0	0	0
0.04	1	1	5	1	1	24	1620	0	0	0
0.044	1	1	5	5	1	28	2196	0	0	0
0.051	1	1	6	2	1	28	2196	0	0	0
0.054	1	1	6	5	1	28	2196	0	0	0
0.06	1	1	7	1	1	28	2196	0	0	0
0.063	1	1	7	4	1	28	2196	0	0	0
0.066	1	1	7	7	1	28	2196	0	0	0
0.07	1	1	8	1	1	28	2196	0	0	0
0.073	1	1	8	4	1	28	2196	0	0	0
0.078	1	1	8	9	1	28	2196	0	0	0
0.08	1	1	9	1	1	28	2196	0	0	0
0.086	1	1	9	7	1	28	2196	0	0	0
0.092	1	1	10	3	1	28	2196	0	0	0
0.096	1	1	10	7	1	20	1191	0	0	0
0.104	1	1	11	5	1	28	2196	0	0	0
0.108	1	1	11	9	1	28	2196	0	0	0
0.115	1	1	12	6	1	28	2196	0	0	0
0.117	1	1	12	8	1	28	2196	0	0	0
0.119	1	1	12	10	1	28	2196	0	0	0
0.122	1	1	13	3	1	28	2196	0	0	0
0.126	1	1	13	7	1	28	2196	0	0	0
0.13	1	1	14	1	1	28	2196	0	0	0
0.133	1	1	14	4	1	28	2196	0	0	0
0.137	1	1	14	8	1	24	1620	0	0	0
0.139	1	1	14	10	1	22	1383	0	0	0
0.142	1	1	15	3	1	18	967	0	0	0
0.145	1	1	15	6	1	20	1191	0	0	0
0.149	1	1	15	10	1	24	1620	0	0	0
0.153	1	1	16	4	1	28	2196	0	0	0
0.157	1	1	16	8	1	28	2196	0	0	0
0.165	1	1	17	6	1	28	2196	0	0	0
0.17	1	1	18	1	1	24	1620	0	0	0
