% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.021	1	8	3	2	2	0	81	0	0	0
0.022	1	10	3	3	3	0	81	0	0	0
0.023	1	4	3	4	4	0	81	0	0	0
0.024	1	6	3	5	1	0	81	0	0	0
0.025	1	8	3	6	2	0	81	0	0	0
0.026	1	10	3	7	3	28	2196	0	0	0
0.027	1	3	3	8	8	0	81	0	0	0
0.028	1	1	3	9	9	0	81	0	0	0
0.029	1	5	3	10	7	0	81	0	0	0
0.03	1	7	4	1	10	0	81	0	0	0
0.031	1	4	4	2	4	28	2196	0	0	0
0.032	1	9	4	3	14	0	81	0	0	0
0.033	1	6	4	4	1	28	2196	0	0	0
0.034	1	3	4	5	8	28	2196	0	0	0
0.035	1	1	4	6	9	28	2196	0	0	0
0.036	1	2	4	7	13	0	81	0	0	0
0.037	1	5	4	8	7	28	2196	0	0	0
0.038	1	7	4	9	10	28	2196	0	0	0
0.039	1	9	4	10	14	28	2196	0	0	0
0.04	1	2	5	1	13	28	2196	0	0	0
0.041	1	8	5	2	2	28	2196	0	0	0
0.042	1	10	5	3	3	28	2196	0	0	0
0.043	1	4	5	4	4	28	2196	0	0	0
0.044	1	6	5	5	1	28	2196	0	0	0
0.045	1	3	5	6	8	28	2196	0	0	0
0.046	1	1	5	7	9	28	2196	0	0	0
0.047	1	5	5	8	7	28	2196	0	0	0
0.048	1	7	5	9	10	28	2196	0	0	0
0.049	1	9	5	10	14	28	2196	0	0	0
0.05	1	2	6	1	13	28	2196	0	0	0
0.051	1	8	6	2	2	28	2196	0	0	0
0.052	1	10	6	3	3	28	2196	0	0	0
0.053	1	4	6	4	4	28	2196	0	0	0
0.054	1	6	6	5	1	28	2196	0	0	0
0.055	1	3	6	6	8	28	2196	0	0	0
0.056	1	1	6	7	9	28	2196	0	0	0
0.057	1	5	6	8	7	28	2196	0	0	0
0.058	1	7	6	9	10	28	2196	0	0	0
0.059	1	9	6	10	14	28	2196	0	0	0
0.06	1	2	7	1	13	28	2196	0	0	0
0.061	1	8	7	2	2	28	2196	0	0	0
0.062	1	10	7	3	3	28	2196	0	0	0
0.063	1	4	7	4	4	28	2196	0	0	0
0.064	1	6	7	5	1	28	2196	0	0	0
0.065	1	3	7	6	8	28	2196	0	0	0
0.066	1	1	7	7	9	28	2196	0	0	0
0.067	1	5	7	8	7	28	2196	0	0	0
0.068	1	7	7	9	10	28	2196	0	0	0
0.069	1	9	7	10	14	28	2196	0	0	0
0.07	1	2	8	1	13	28	2196	0	0	0
0.071	1	8	8	2	2	28	2196	0	0	0
0.072	1	10	8	3	3	28	2196	0	0	0
0.073	1	4	8	4	4	28	2196	0	0	0
0.074	1	6	8	5	1	28	2196	0	0	0
0.075	1	3	8	6	8	28	2196	0	0	0
0.076	1	1	8	7	9	28	2196	0	0	0
0.077	1	5	8	8	7	28	2196	0	0	0
0.078	1	7	8	9	10	28	2196	0	0	0
0.079	1	9	8	10	14	28	2196	0	0	0
0.08	1	2	9	1	13	28	2196	0	0	0
0.081	1	8	9	2	2	28	2196	0	0	0
0.082	1	10	9	3	3	28	2196	0	0	0
0.083	1	4	9	4	4	28	2196	0	0	0
0.084	1	6	9	5	1	28	2196	0	0	0
0.085	1	3	9	6	8	28	2196	0	0	0
0.086	1	1	9	7	9	28	2196	0	0	0
0.087	1	5	9	8	7	28	2196	0	0	0
0.088	1	7	9	9	10	28	2196	0	0	0
0.089	1	9	9	10	14	28	2196	0	0	0
0.09	1	2	10	1	13	28	2196	0	0	0
0.091	1	8	10	2	2	28	2196	0	0	0
0.092	1	10	10	3	3	28	2196	0	0	0
0.093	1	4	10	4	4	28	2196	0	0	0
0.094	1	6	10	5	1	28	2196	0	0	0
0.095	1	3	10	6	8	28	2196	0	0	0
0.096	1	1	10	7	9	28	2196	0	0	0
0.097	1	5	10	8	7	28	2196	0	0	0
