% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.024	1	1	3	5	1	0	81	0	0	0
0.025	1	1	3	6	1	0	81	0	0	0
0.027	1	1	3	8	1	28	2196	0	0	0
0.03	1	1	4	1	1	28	2196	0	0	0
0.033	1	1	4	4	1	28	2196	0	0	0
0.041	1	1	5	2	1	28	2196	0	0	0
0.045	1	1	5	6	1	28	2196	0	0	0
0.048	1	1	5	9	1	28	2196	0	0	0
0.051	1	1	6	2	1	20	1191	0	0	0
0.054	1	1	6	5	1	28	2196	0	0	0
0.058	1	1	6	9	1	28	2196	0	0	0
0.064	1	1	7	5	1	28	2196	0	0	0
0.071	1	1	8	2	1	28	2196	0	0	0
0.074	1	1	8	5	1	28	2196	0	0	0
0.077	1	1	8	8	1	28	2196	0	0	0
0.081	1	1	9	2	1	28	2196	0	0	0
0.083	1	1	9	4	1	28	2196	0	0	0
0.087	1	1	9	8	1	28	2196	0	0	0
0.093	1	1	10	4	1	28	2196	0	0	0
0.095	1	1	10	6	1	28	2196	0	0	0
0.098	1	1	10	9	1	28	2196	0	0	0
0.103	1	1	11	4	1	28	2196	0	0	0
0.106	1	1	11	7	1	28	2196	0	0	0
0.109	1	1	11	10	1	28	2196	0	0	0
0.114	1	1	12	5	1	28	2196	0	0	0
0.118	1	1	12	9	1	28	2196	0	0	0
0.12	1	1	13	1	1	28	2196	0	0	0
0.123	1	1	13	4	1	28	2196	0	0	0
0.128	1	1	13	9	1	28	2196	0	0	0
0.132	1	1	14	3	1	28	2196	0	0	0
0.136	1	1	14	7	1	28	2196	0	0	0
0.14	1	1	15	1	1	28	2196	0	0	0
0.144	1	1	15	5	1	24	1620	0	0	0
0.147	1	1	15	8	1	28	2196	0	0	0
0.151	1	1	16	2	1	28	2196	0	0	0
0.155	1	1	16	6	1	28	2196	0	0	0
0.16	1	1	17	1	1	28	2196	0	0	0
0.164	1	1	17	5	1	28	2196	0	0	0
0.168	1	1	17	9	1	28	2196	0	0	0
