% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.032	1	3	4	3	3	28	2196	0	0	0
0.038	1	1	4	9	4	28	2196	0	0	0
0.04	1	5	5	1	2	28	2196	0	0	0
0.041	1	2	5	2	6	28	2196	0	0	0
0.05	1	5	6	1	2	28	2196	0	0	0
0.056	1	4	6	7	1	28	2196	0	0	0
0.059	1	1	6	10	4	28	2196	0	0	0
0.065	1	3	7	6	3	28	2196	0	0	0
0.068	1	1	7	9	4	28	2196	0	0	0
0.069	1	5	7	10	2	28	2196	0	0	0
0.072	1	2	8	3	6	28	2196	0	0	0
0.08	1	4	9	1	1	28	2196	0	0	0
0.081	1	5	9	2	2	28	2196	0	0	0
0.083	1	3	9	4	3	28	2196	0	0	0
0.084	1	5	9	5	2	28	2196	0	0	0
0.088	1	2	9	9	6	28	2196	0	0	0
0.09	1	1	10	1	4	28	2196	0	0	0
0.094	1	5	10	5	2	28	2196	0	0	0
0.101	1	4	11	2	1	28	2196	0	0	0
0.113	1	4	12	4	1	28	2196	0	0	0
0.115	1	1	12	6	4	28	2196	0	0	0
0.117	1	5	12	8	2	28	2196	0	0	0
0.129	1	5	13	10	2	28	2196	0	0	0
0.134	1	1	14	5	4	24	1620	0	0	0
0.138	1	4	14	9	1	28	2196	0	0	0
0.14	1	2	15	1	6	26	1836	0	0	0
0.142	1	5	15	3	2	28	2196	0	0	0
0.146	1	3	15	7	3	28	2196	0	0	0
0.154	1	4	16	5	1	28	2196	0	0	0
0.157	1	1	16	8	4	28	2196	0	0	0
0.162	1	4	17	3	1	28	2196	0	0	0
0.173	1	5	18	4	2	28	2196	0	0	0
0.174	1	4	18	5	1	28	2196	0	0	0
0.179	1	2	18	10	6	28	2196	0	0	0
0.18	1	1	19	1	4	28	2196	0	0	0
0.181	1	3	19	2	3	28	2196	0	0	0
0.19	1	1	20	1	4	28	2196	0	0	0
0.199	1	2	20	10	6	28	2196	0	0	0
0.201	1	3	21	2	3	28	2196	0	0	0
0.206	1	5	21	7	2	28	2196	0	0	0
0.211	1	3	22	2	3	28	2196	0	0	0
0.217	1	3	22	8	3	28	2196	0	0	0
0.218	1	4	22	9	1	28	2196	0	0	0
0.219	1	1	22	10	4	28	2196	0	0	0
0.221	1	5	23	2	2	28	2196	0	0	0
0.234	1	3	24	5	3	28	2196	0	0	0
0.235	1	2	24	6	6	28	2196	0	0	0
0.242	1	3	25	3	3	26	1836	0	0	0
0.247	1	3	25	8	3	28	2196	0	0	0
0.261	1	5	27	2	2	28	2196	0	0	0
0.265	1	2	27	6	6	26	1836	0	0	0
0.269	1	1	27	10	4	28	2196	0	0	0
0.275	1	4	28	6	1	28	2196	0	0	0
0.285	1	5	29	6	2	28	2196	0	0	0
0.3	1	3	31	1	3	28	373	0	0	0
0.3	1	1	31	1	4	28	1836	0	0	0
0.301	1	5	31	2	2	28	2196	0	0	0
0.309	1	4	31	10	1	28	2196	0	0	0
0.315	1	1	32	6	4	28	2196	0	0	0
0.316	1	2	32	7	6	28	2196	0	0	0
0.317	1	5	32	8	2	28	2196	0	0	0
0.319	1	3	32	10	3	28	2196	0	0	0
0.325	1	2	33	6	6	28	2196	0	0	0
0.328	1	1	33	9	4	28	2196	0	0	0
0.339	1	5	34	10	2	28	2196	0	0	0
0.342	1	2	35	3	6	28	2196	0	0	0
0.346	1	3	35	7	3	28	2196	0	0	0
0.35	1	5	36	1	2	28	2196	0	0	0
0.354	1	3	36	5	3	24	1620	0	0	0
0.356	1	4	36	7	1	28	2196	0	0	0
0.372	1	5	38	3	2	28	2196	0	0	0
0.373	1	1	38	4	4	28	2196	0	0	0
0.376	1	2	38	7	6	28	2196	0	0	0
0.382	1	3	39	3	3	28	2196	0	0	0
0.385	1	5	39	6	2	28	2196	0	0	0
0.393	1	4	40	4	1	28	2196	0	0	0
0.395	1	2	40	6	6	28	2196	0	0	0
0.397	1	1	40	8	4	28	2196	0	0	0
0.404	1	5	41	5	2	28	2196	0	0	0
0.405	1	1	41	6	4	28	2196	0	0	0
0.411	1	2	42	2	6	28	2196	0	0	0
0.415	1	3	42	6	3	28	2196	0	0	0
0.417	1	4	42	8	1	28	2196	0	0	0
0.421	1	3	43	2	3	28	2196	0	0	0
0.422	1	2	43	3	6	24	1620	0	0	0
0.427	1	1	43	8	4	28	2196	0	0	0
0.429	1	4	43	10	1	28	2196	0	0	0
0.431	1	5	44	2	2	28	2196	0	0	0
0.433	1	1	44	4	4	28	2196	0	0	0
0.438	1	2	44	9	6	28	2196	0	0	0
0.442	1	4	45	3	1	28	2196	0	0	0
0.449	1	2	45	10	6	28	2196	0	0	0
0.458	1	3	46	9	3	28	2196	0	0	0
0.463	1	1	47	4	4	28	2196	0	0	0
0.469	1	3	47	10	3	28	2196	0	0	0
0.477	1	5	48	8	2	28	2196	0	0	0
0.478	1	3	48	9	3	28	2196	0	0	0
0.483	1	4	49	4	1	28	2196	0	0	0
0.485	1	2	49	6	6	28	2196	0	0	0
0.487	1	1	49	8	4	28	2196	0	0	0
0.491	1	5	50	2	2	28	2196	0	0	0
0.497	1	4	50	8	1	28	2196	0	0	0
0.5	1	1	51	1	4	28	2196	0	0	0
0.516	1	2	52	7	6	28	2196	0	0	0
0.518	1	5	52	9	2	28	2196	0	0	0
0.521	1	4	53	2	1	28	2196	0	0	0
0.53	1	1	54	1	4	28	2196	0	0	0
0.534	1	3	54	5	3	28	2196	0	0	0
0.537	1	5	54	8	2	28	2196	0	0	0
0.541	1	3	55	2	3	28	2196	0	0	0
0.546	1	4	55	7	1	28	2196	0	0	0
0.548	1	2	55	9	6	28	2196	0	0	0
0.56	1	2	57	1	6	28	2196	0	0	0
0.561	1	4	57	2	1	28	2196	0	0	0
0.565	1	5	57	6	2	28	2196	0	0	0
0.573	1	5	58	4	2	28	2196	0	0	0
0.574	1	3	58	5	3	28	2196	0	0	0
0.579	1	1	58	10	4	28	2196	0	0	0
0.59	1	4	60	1	1	28	2196	0	0	0
0.594	1	1	60	5	4	28	2196	0	0	0
0.597	1	2	60	8	6	28	2196	0	0	0
0.6	1	3	61	1	3	28	2196	0	0	0
0.605	1	5	61	6	2	28	2196	0	0	0
0.608	1	3	61	9	3	28	2196	0	0	0
0.613	1	4	62	4	1	28	2196	0	0	0
0.616	1	2	62	7	6	28	2196	0	0	0
0.617	1	5	62	8	2	28	2052	0	0	0
0.617	1	3	62	8	3	28	185	0	0	0
0.626	1	3	63	7	3	28	2196	0	0	0
0.63	1	4	64	1	1	28	2196	0	0	0
0.634	1	2	64	5	6	28	2196	0	0	0
0.638	1	5	64	9	2	28	2196	0	0	0
0.639	1	1	64	10	4	28	2196	0	0	0
0.642	1	1	65	3	4	28	2196	0	0	0
0.644	1	3	65	5	3	28	2196	0	0	0
0.652	1	1	66	3	4	28	2196	0	0	0
0.656	1	5	66	7	2	26	1836	0	0	0
0.658	1	2	66	9	6	28	2196	0	0	0
0.664	1	1	67	5	4	28	2196	0	0	0
0.669	1	5	67	10	2	28	2196	0	0	0
0.677	1	4	68	8	1	28	2196	0	0	0
0.679	1	2	68	10	6	28	2196	0	0	0
0.684	1	3	69	5	3	28	2196	0	0	0
0.689	1	4	69	10	1	28	2196	0	0	0
0.69	1	1	70	1	4	28	2196	0	0	0
0.702	1	2	71	3	6	28	2196	0	0	0
0.706	1	5	71	7	2	24	1620	0	0	0
0.707	1	3	71	8	3	28	2196	0	0	0
0.709	1	3	71	10	3	28	2196	0	0	0
0.713	1	5	72	4	2	18	967	0	0	0
0.714	1	4	72	5	1	28	2196	0	0	0
0.715	1	2	72	6	6	28	2196	0	0	0
0.721	1	1	73	2	4	28	2196	0	0	0
0.725	1	2	73	6	6	28	2196	0	0	0
0.729	1	3	73	10	3	28	2196	0	0	0
