% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.021	1	8	3	2	2	0	81	0	0	0
0.022	1	10	3	3	3	0	81	0	0	0
0.023	1	4	3	4	4	0	81	0	0	0
0.024	1	6	3	5	1	0	81	0	0	0
0.025	1	8	3	6	2	0	81	0	0	0
0.026	1	10	3	7	3	28	2196	0	0	0
0.027	1	3	3	8	8	0	81	0	0	0
0.028	1	1	3	9	9	0	81	0	0	0
0.029	1	5	3	10	7	0	81	0	0	0
0.03	1	7	4	1	10	0	81	0	0	0
0.031	1	4	4	2	4	28	2196	0	0	0
0.032	1	9	4	3	14	0	81	0	0	0
0.033	1	6	4	4	1	28	2052	0	0	0
0.033	1	3	4	4	8	28	185	0	0	0
0.034	1	1	4	5	9	28	2196	0	0	0
0.035	1	5	4	6	7	28	2052	0	0	0
0.035	1	7	4	6	10	28	185	0	0	0
0.036	1	2	4	7	13	0	81	0	0	0
0.037	1	9	4	8	14	28	2196	0	0	0
0.038	1	2	4	9	13	26	1836	0	0	0
0.039	1	8	4	10	2	28	2196	0	0	0
0.04	1	3	5	1	8	28	2196	0	0	0
0.041	1	7	5	2	10	24	1620	0	0	0
0.042	1	10	5	3	3	28	185	0	0	0
0.042	1	7	5	3	10	28	2052	0	0	0
0.043	1	2	5	4	13	28	2196	0	0	0
0.044	1	6	5	5	1	28	2196	0	0	0
0.045	1	5	5	6	7	28	2196	0	0	0
0.046	1	4	5	7	4	28	2196	0	0	0
0.047	1	10	5	8	3	28	185	0	0	0
0.047	1	1	5	8	9	28	2052	0	0	0
0.048	1	9	5	9	14	28	2196	0	0	0
0.049	1	8	5	10	2	28	2196	0	0	0
0.05	1	10	6	1	3	28	2196	0	0	0
0.051	1	3	6	2	8	28	2196	0	0	0
0.052	1	7	6	3	10	28	2052	0	0	0
0.052	1	2	6	3	13	28	185	0	0	0
0.053	1	6	6	4	1	28	2196	0	0	0
0.054	1	5	6	5	7	28	2196	0	0	0
0.055	1	1	6	6	9	28	2196	0	0	0
0.056	1	4	6	7	4	28	185	0	0	0
0.056	1	2	6	7	13	28	2052	0	0	0
0.057	1	9	6	8	14	28	2196	0	0	0
0.058	1	4	6	9	4	28	2196	0	0	0
0.059	1	8	6	10	2	28	2196	0	0	0
0.06	1	10	7	1	3	28	2196	0	0	0
0.061	1	3	7	2	8	28	2196	0	0	0
0.062	1	7	7	3	10	28	2196	0	0	0
0.063	1	2	7	4	13	28	2196	0	0	0
0.064	1	6	7	5	1	28	2052	0	0	0
0.064	1	5	7	5	7	28	185	0	0	0
0.065	1	1	7	6	9	28	2196	0	0	0
0.066	1	5	7	7	7	28	2196	0	0	0
0.067	1	9	7	8	14	28	2196	0	0	0
0.068	1	4	7	9	4	28	2196	0	0	0
0.069	1	8	7	10	2	28	2196	0	0	0
0.07	1	10	8	1	3	28	2196	0	0	0
0.071	1	3	8	2	8	28	2196	0	0	0
0.072	1	7	8	3	10	28	2196	0	0	0
0.073	1	6	8	4	1	28	2052	0	0	0
0.073	1	2	8	4	13	28	185	0	0	0
0.074	1	1	8	5	9	28	2196	0	0	0
0.075	1	5	8	6	7	28	549	0	0	0
0.075	1	2	8	6	13	28	1692	0	0	0
0.076	1	4	8	7	4	28	185	0	0	0
0.076	1	9	8	7	14	28	2052	0	0	0
0.077	1	8	8	8	2	28	2196	0	0	0
0.078	1	4	8	9	4	28	2196	0	0	0
0.079	1	10	8	10	3	28	2196	0	0	0
0.08	1	3	9	1	8	28	2196	0	0	0
0.081	1	5	9	2	7	28	2196	0	0	0
0.082	1	7	9	3	10	28	2196	0	0	0
0.083	1	6	9	4	1	28	549	0	0	0
0.083	1	2	9	4	13	28	1692	0	0	0
0.084	1	1	9	5	9	28	2196	0	0	0
0.085	1	9	9	6	14	28	2196	0	0	0
0.086	1	6	9	7	1	28	2196	0	0	0
0.087	1	8	9	8	2	28	2196	0	0	0
