% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
24	1	3	3	0	0	81	0	1	0
25	1	3	3	0	0	81	0	1	0
28	1	1	1	0	28	2196	0	1	0
34	1	5	12	0	28	2196	0	1	0
38	1	7	10	0	28	2196	0	1	0
39	1	3	3	0	28	2196	0	1	0
45	1	4	4	0	28	2196	0	1	0
46	1	2	15	0	28	2196	0	1	0
47	1	1	1	0	28	2196	0	1	0
48	1	5	12	0	28	2196	0	1	0
50	1	9	11	0	28	2196	0	1	0
51	1	3	3	0	28	2196	0	1	0
55	1	7	10	0	28	2196	0	1	0
62	1	3	3	0	28	2196	0	1	0
63	1	7	10	0	28	2196	0	1	0
64	1	9	11	0	28	2196	0	1	0
65	1	1	1	0	28	2196	0	1	0
66	1	10	16	0	28	2196	0	1	0
68	1	2	15	0	28	2196	0	1	0
69	1	1	1	0	28	2196	0	1	0
73	1	6	9	0	28	2196	0	1	0
74	1	10	16	0	28	2196	0	1	0
75	1	3	3	0	28	2196	0	1	0
76	1	8	2	0	28	2196	0	1	0
77	1	4	4	0	28	2196	0	1	0
78	1	2	15	0	28	2196	0	1	0
79	1	7	10	0	28	2196	0	1	0
81	1	9	11	0	28	2196	0	1	0
82	1	6	9	0	28	2196	0	1	0
86	1	7	10	0	28	2196	0	1	0
88	1	1	1	0	28	2196	0	1	0
90	1	8	2	0	28	2196	0	1	0
93	1	7	10	0	28	2196	0	1	0
102	1	3	3	0	28	2196	0	1	0
103	1	5	12	0	28	2196	0	1	0
104	1	4	4	0	28	2196	0	1	0
105	1	8	2	0	28	2196	0	1	0
106	1	9	11	0	28	2196	0	1	0
109	1	10	16	0	28	2196	0	1	0
110	1	5	12	0	28	2196	0	1	0
114	1	6	9	0	28	2196	0	1	0
115	1	10	16	0	28	2196	0	1	0
117	1	9	11	0	28	2196	0	1	0
118	1	1	1	0	28	2196	0	1	0
123	1	5	12	0	28	2196	0	1	0
124	1	7	10	0	28	2196	0	1	0
127	1	6	9	0	28	2196	0	1	0
130	1	4	4	0	28	2196	0	1	0
131	1	8	2	0	28	2196	0	1	0
135	1	2	15	0	28	2196	0	1	0
138	1	7	10	0	28	2196	0	1	0
143	1	3	3	0	28	2196	0	1	0
147	1	2	15	0	28	2196	0	1	0
148	1	8	2	0	28	2196	0	1	0
149	1	5	12	0	28	2196	0	1	0
150	1	4	4	0	28	2196	0	1	0
151	1	1	1	0	28	2196	0	1	0
155	1	5	12	0	28	2196	0	1	0
157	1	3	3	0	28	2196	0	1	0
159	1	9	11	0	28	2196	0	1	0
160	1	8	2	0	28	2196	0	1	0
161	1	7	10	0	28	2196	0	1	0
162	1	4	4	0	28	2196	0	1	0
170	1	2	15	0	28	2196	0	1	0
177	1	7	10	0	28	2196	0	1	0
180	1	3	3	0	28	2196	0	1	0
185	1	9	11	0	28	2196	0	1	0
186	1	4	4	0	28	2196	0	1	0
188	1	1	1	0	28	2196	0	1	0
190	1	8	2	0	28	2196	0	1	0
192	1	10	16	0	28	2196	0	1	0
194	1	5	12	0	28	2196	0	1	0
196	1	3	3	0	28	2196	0	1	0
197	1	7	10	0	28	2196	0	1	0
198	1	2	15	0	28	2196	0	1	0
200	1	1	1	0	28	2196	0	1	0
201	1	5	12	0	28	2196	0	1	0
202	1	9	11	0	28	2196	0	1	0
203	1	3	3	0	28	2196	0	1	0
205	1	10	16	0	28	2196	0	1	0
206	1	4	4	0	28	2196	0	1	0
207	1	8	2	0	28	2196	0	1	0
208	1	7	10	0	28	2196	0	1	0
212	1	2	15	0	28	2196	0	1	0
215	1	6	9	0	28	2196	0	1	0
