% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
24	1	3	3	0	0	0	81	0	1	1	0
25	1	3	3	0	0	0	81	0	1	1	0
33	1	5	9	0	0	28	2196	0	1	1	0
36	1	1	11	0	0	28	2196	0	1	1	0
37	1	8	2	0	0	28	2196	0	1	1	0
45	1	8	2	0	0	28	2196	0	1	1	0
52	1	7	1	0	0	28	2196	0	1	1	0
53	1	6	10	0	0	28	2196	0	1	1	0
55	1	1	11	0	0	28	2196	0	1	1	0
60	1	9	4	0	0	28	2196	0	1	1	0
62	1	8	2	0	0	28	2196	0	1	1	0
68	1	10	16	0	0	28	2196	0	1	1	0
75	1	7	1	0	0	28	2196	0	1	1	0
77	1	3	3	0	0	28	2196	0	1	1	0
78	1	4	12	0	0	28	2196	0	1	1	0
80	1	9	4	0	0	28	2196	0	1	1	0
82	1	6	10	0	0	28	2196	0	1	1	0
83	1	10	16	0	0	28	2196	0	1	1	0
84	1	4	12	0	0	28	2196	0	1	1	0
85	1	10	16	0	0	28	2196	0	1	1	0
86	1	8	2	0	0	28	2196	0	1	1	0
88	1	5	9	0	0	28	2196	0	1	1	0
91	1	7	1	0	0	28	2196	0	1	1	0
93	1	3	3	0	0	28	2196	0	1	1	0
95	1	2	15	0	0	28	2196	0	1	1	0
100	1	5	9	0	0	28	2196	0	1	1	0
101	1	7	1	0	0	28	2196	0	1	1	0
103	1	6	10	0	0	28	2196	0	1	1	0
104	1	9	4	0	0	28	2196	0	1	1	0
105	1	10	16	0	0	28	2196	0	1	1	0
107	1	1	11	0	0	28	2196	0	1	1	0
108	1	7	1	0	0	28	2196	0	1	1	0
109	1	4	12	0	0	28	2196	0	1	1	0
110	1	8	2	0	0	28	2196	0	1	1	0
114	1	9	4	0	0	28	2196	0	1	1	0
115	1	5	9	0	0	28	2196	0	1	1	0
120	1	6	10	0	0	28	2196	0	1	1	0
121	1	3	3	0	0	28	2196	0	1	1	0
122	1	7	1	0	0	28	2196	0	1	1	0
123	1	10	16	0	0	28	2196	0	1	1	0
124	1	2	15	0	0	28	2196	0	1	1	0
127	1	4	12	0	0	28	2196	0	1	1	0
128	1	3	3	0	0	28	2196	0	1	1	0
129	1	5	9	0	0	28	2196	0	1	1	0
131	1	7	1	0	0	28	2196	0	1	1	0
