% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.022	1	5	3	3	2	0	81	0	0	0
0.023	1	5	3	4	2	0	81	0	0	0
0.025	1	6	3	6	4	0	81	0	0	0
0.026	1	3	3	7	3	24	1620	0	0	0
0.027	1	9	3	8	12	0	81	0	0	0
0.028	1	6	3	9	4	28	2196	0	0	0
0.029	1	9	3	10	12	0	81	0	0	0
0.033	1	4	4	4	11	28	2196	0	0	0
0.034	1	5	4	5	2	28	2196	0	0	0
0.039	1	2	4	10	9	28	2196	0	0	0
0.04	1	3	5	1	3	28	2196	0	0	0
0.043	1	7	5	4	16	28	2196	0	0	0
0.044	1	1	5	5	15	26	1836	0	0	0
0.045	1	3	5	6	3	24	1620	0	0	0
0.049	1	5	5	10	2	28	2196	0	0	0
0.053	1	3	6	4	3	22	1383	0	0	0
0.059	1	9	6	10	12	28	2196	0	0	0
0.063	1	10	7	4	10	28	2196	0	0	0
0.064	1	8	7	5	1	28	2196	0	0	0
0.065	1	4	7	6	11	28	2196	0	0	0
0.066	1	5	7	7	2	28	2196	0	0	0
0.068	1	2	7	9	9	28	2196	0	0	0
0.069	1	3	7	10	3	26	1836	0	0	0
0.07	1	7	8	1	16	28	2196	0	0	0
0.071	1	9	8	2	12	28	2196	0	0	0
0.073	1	1	8	4	15	28	2196	0	0	0
0.074	1	6	8	5	4	28	2196	0	0	0
0.075	1	4	8	6	11	28	2196	0	0	0
0.077	1	9	8	8	12	28	2196	0	0	0
0.078	1	3	8	9	3	24	1620	0	0	0
0.08	1	8	9	1	1	28	2196	0	0	0
0.081	1	1	9	2	15	28	2196	0	0	0
0.085	1	2	9	6	9	28	2196	0	0	0
0.093	1	9	10	4	12	28	2196	0	0	0
0.094	1	10	10	5	10	28	2196	0	0	0
0.095	1	6	10	6	4	22	1383	0	0	0
0.096	1	7	10	7	16	28	2196	0	0	0
0.098	1	1	10	9	15	28	2196	0	0	0
0.099	1	5	10	10	2	28	2196	0	0	0
0.102	1	8	11	3	1	28	2196	0	0	0
0.103	1	9	11	4	12	28	2196	0	0	0
0.105	1	2	11	6	9	28	2196	0	0	0
0.107	1	5	11	8	2	28	2196	0	0	0
0.11	1	6	12	1	4	28	2196	0	0	0
0.111	1	8	12	2	1	28	2196	0	0	0
0.112	1	9	12	3	12	28	2196	0	0	0
0.113	1	10	12	4	10	28	2196	0	0	0
0.115	1	7	12	6	16	28	2196	0	0	0
0.121	1	3	13	2	3	28	2052	0	0	0
0.121	1	2	13	2	9	28	185	0	0	0
0.122	1	8	13	3	1	28	185	0	0	0
0.122	1	1	13	3	15	28	2052	0	0	0
0.125	1	5	13	6	2	28	2196	0	0	0
0.132	1	9	14	3	12	28	2196	0	0	0
0.133	1	2	14	4	9	28	2196	0	0	0
0.137	1	6	14	8	4	28	2196	0	0	0
0.138	1	10	14	9	10	28	2196	0	0	0
0.139	1	1	14	10	15	28	2196	0	0	0
0.14	1	4	15	1	11	26	1836	0	0	0
0.141	1	7	15	2	16	28	2196	0	0	0
0.142	1	3	15	3	3	28	2196	0	0	0
0.144	1	9	15	5	12	28	2196	0	0	0
0.145	1	2	15	6	9	28	2196	0	0	0
0.149	1	6	15	10	4	28	2196	0	0	0
0.155	1	8	16	6	1	28	2196	0	0	0
0.156	1	9	16	7	12	28	2196	0	0	0
0.157	1	7	16	8	16	28	2196	0	0	0
0.162	1	1	17	3	15	28	2196	0	0	0
0.164	1	4	17	5	11	28	2196	0	0	0
0.165	1	2	17	6	9	28	2196	0	0	0
0.168	1	5	17	9	2	28	2196	0	0	0
0.169	1	7	17	10	16	28	2196	0	0	0
0.173	1	10	18	4	10	28	2196	0	0	0
0.181	1	7	19	2	16	28	2196	0	0	0
0.182	1	10	19	3	10	28	2196	0	0	0
0.185	1	1	19	6	15	28	2196	0	0	0
0.186	1	5	19	7	2	28	2196	0	0	0
0.187	1	8	19	8	1	28	2196	0	0	0
0.188	1	4	19	9	11	28	2196	0	0	0
0.189	1	6	19	10	4	28	2196	0	0	0
0.19	1	2	20	1	9	28	2196	0	0	0
0.191	1	9	20	2	12	28	2196	0	0	0
0.192	1	7	20	3	16	28	2196	0	0	0
0.194	1	3	20	5	3	28	2196	0	0	0
0.2	1	10	21	1	10	28	2196	0	0	0
0.207	1	2	21	8	9	28	2196	0	0	0
0.208	1	1	21	9	15	26	1836	0	0	0
0.209	1	7	21	10	16	28	2196	0	0	0
0.212	1	3	22	3	3	28	2196	0	0	0
0.213	1	9	22	4	12	28	2196	0	0	0
0.215	1	8	22	6	1	28	2196	0	0	0
0.221	1	5	23	2	2	28	2196	0	0	0
0.222	1	2	23	3	9	28	2196	0	0	0
0.224	1	6	23	5	4	28	2196	0	0	0
0.225	1	7	23	6	16	28	2196	0	0	0
0.229	1	10	23	10	10	28	2196	0	0	0
0.23	1	1	24	1	15	28	2196	0	0	0
0.231	1	8	24	2	1	28	2196	0	0	0
0.232	1	2	24	3	9	28	2196	0	0	0
0.233	1	5	24	4	2	28	2196	0	0	0
0.234	1	2	24	5	9	28	2196	0	0	0
0.235	1	9	24	6	12	28	2196	0	0	0
0.24	1	1	25	1	15	28	2196	0	0	0
0.242	1	7	25	3	16	28	2196	0	0	0
0.244	1	6	25	5	4	28	2196	0	0	0
0.245	1	4	25	6	11	28	2196	0	0	0
0.247	1	1	25	8	15	28	2196	0	0	0
0.248	1	7	25	9	16	28	2196	0	0	0
0.249	1	5	25	10	2	28	2196	0	0	0
0.255	1	3	26	6	3	24	1620	0	0	0
0.256	1	1	26	7	15	24	1620	0	0	0
0.261	1	2	27	2	9	28	2196	0	0	0
0.262	1	8	27	3	1	28	2196	0	0	0
0.264	1	6	27	5	4	28	2196	0	0	0
0.265	1	4	27	6	11	24	1620	0	0	0
0.266	1	5	27	7	2	28	2196	0	0	0
0.268	1	9	27	9	12	24	1620	0	0	0
0.269	1	1	27	10	15	28	2196	0	0	0
0.271	1	3	28	2	3	28	2196	0	0	0
0.275	1	9	28	6	12	26	1836	0	0	0
0.276	1	7	28	7	16	28	2196	0	0	0
0.277	1	2	28	8	9	28	2196	0	0	0
0.278	1	1	28	9	15	24	1620	0	0	0
0.279	1	4	28	10	11	28	2196	0	0	0
0.281	1	5	29	2	2	28	2196	0	0	0
0.282	1	9	29	3	12	28	2196	0	0	0
0.287	1	8	29	8	1	28	2196	0	0	0
0.288	1	6	29	9	4	28	2196	0	0	0
0.291	1	2	30	2	9	28	2196	0	0	0
0.294	1	3	30	5	3	28	2196	0	0	0
0.297	1	7	30	8	16	28	2196	0	0	0
0.298	1	4	30	9	11	20	1191	0	0	0
0.3	1	10	31	1	10	28	2196	0	0	0
0.301	1	5	31	2	2	28	2196	0	0	0
0.306	1	7	31	7	16	28	2196	0	0	0
0.307	1	6	31	8	4	28	2196	0	0	0
0.309	1	8	31	10	1	28	2196	0	0	0
0.31	1	5	32	1	2	28	2196	0	0	0
0.313	1	2	32	4	9	28	2196	0	0	0
0.317	1	9	32	8	12	28	2196	0	0	0
0.318	1	7	32	9	16	28	2196	0	0	0
0.319	1	8	32	10	1	28	2196	0	0	0
0.322	1	4	33	3	11	28	2196	0	0	0
0.324	1	6	33	5	4	28	2196	0	0	0
0.325	1	9	33	6	12	28	2196	0	0	0
0.328	1	10	33	9	10	28	2196	0	0	0
0.329	1	5	33	10	2	28	2196	0	0	0
0.33	1	7	34	1	16	28	2196	0	0	0
0.336	1	6	34	7	4	28	2196	0	0	0
0.338	1	4	34	9	11	24	1620	0	0	0
0.339	1	7	34	10	16	28	2196	0	0	0
0.341	1	4	35	2	11	28	2196	0	0	0
0.344	1	1	35	5	15	28	2196	0	0	0
0.347	1	3	35	8	3	12	597	0	0	0
0.348	1	1	35	9	15	28	2196	0	0	0
0.349	1	2	35	10	9	28	2196	0	0	0
0.357	1	9	36	8	12	28	2196	0	0	0
0.358	1	4	36	9	11	28	2196	0	0	0
0.359	1	10	36	10	10	28	2196	0	0	0
0.366	1	9	37	7	12	24	1620	0	0	0
0.368	1	8	37	9	1	28	2196	0	0	0
0.369	1	10	37	10	10	28	2196	0	0	0
0.37	1	2	38	1	9	28	2196	0	0	0
0.371	1	6	38	2	4	28	2196	0	0	0
0.372	1	9	38	3	12	28	2196	0	0	0
0.373	1	5	38	4	2	28	2196	0	0	0
0.374	1	3	38	5	3	28	2196	0	0	0
0.375	1	7	38	6	16	28	2196	0	0	0
0.38	1	1	39	1	15	28	2196	0	0	0
0.381	1	10	39	2	10	28	2196	0	0	0
0.382	1	6	39	3	4	28	2196	0	0	0
0.39	1	10	40	1	10	28	2196	0	0	0
0.391	1	3	40	2	3	26	1836	0	0	0
0.392	1	1	40	3	15	28	2196	0	0	0
0.393	1	9	40	4	12	28	2196	0	0	0
0.394	1	7	40	5	16	28	2196	0	0	0
0.396	1	6	40	7	4	28	2196	0	0	0
0.402	1	4	41	3	11	26	1836	0	0	0
0.404	1	1	41	5	15	28	2196	0	0	0
0.405	1	8	41	6	1	28	2196	0	0	0
0.406	1	2	41	7	9	28	2196	0	0	0
0.41	1	2	42	1	9	28	2196	0	0	0
0.413	1	5	42	4	2	28	185	0	0	0
0.413	1	3	42	4	3	28	2052	0	0	0
0.414	1	9	42	5	12	28	2196	0	0	0
0.418	1	6	42	9	4	28	2196	0	0	0
0.419	1	4	42	10	11	28	2196	0	0	0
0.42	1	10	43	1	10	28	2196	0	0	0
0.421	1	1	43	2	15	26	1836	0	0	0
0.423	1	8	43	4	1	28	2196	0	0	0
0.424	1	7	43	5	16	28	2196	0	0	0
0.425	1	2	43	6	9	28	2196	0	0	0
0.427	1	3	43	8	3	22	1383	0	0	0
0.431	1	5	44	2	2	28	2196	0	0	0
0.432	1	8	44	3	1	28	2196	0	0	0
0.433	1	10	44	4	10	28	2196	0	0	0
0.434	1	1	44	5	15	28	2196	0	0	0
0.435	1	4	44	6	11	28	2196	0	0	0
0.436	1	7	44	7	16	28	2196	0	0	0
0.437	1	2	44	8	9	28	2196	0	0	0
0.438	1	1	44	9	15	24	1620	0	0	0
0.44	1	3	45	1	3	26	1692	0	0	0
0.44	1	9	45	1	12	28	185	0	0	0
0.441	1	8	45	2	1	28	2196	0	0	0
0.445	1	6	45	6	4	28	2196	0	0	0
0.447	1	8	45	8	1	28	2196	0	0	0
0.449	1	10	45	10	10	28	2196	0	0	0
0.45	1	5	46	1	2	28	2196	0	0	0
0.451	1	7	46	2	16	28	2196	0	0	0
0.452	1	1	46	3	15	28	2196	0	0	0
0.454	1	2	46	5	9	28	2196	0	0	0
0.455	1	3	46	6	3	28	2196	0	0	0
0.456	1	4	46	7	11	14	775	0	0	0
0.461	1	9	47	2	12	28	2196	0	0	0
0.462	1	6	47	3	4	28	2196	0	0	0
0.467	1	5	47	8	2	28	2196	0	0	0
0.468	1	9	47	9	12	28	2196	0	0	0
0.469	1	3	47	10	3	28	2196	0	0	0
0.47	1	2	48	1	9	28	2196	0	0	0
0.471	1	1	48	2	15	24	1620	0	0	0
0.472	1	10	48	3	10	28	2196	0	0	0
0.473	1	6	48	4	4	28	2196	0	0	0
0.474	1	2	48	5	9	28	2196	0	0	0
0.476	1	7	48	7	16	28	2196	0	0	0
0.485	1	10	49	6	10	28	2196	0	0	0
0.486	1	8	49	7	1	28	2196	0	0	0
0.487	1	6	49	8	4	28	185	0	0	0
0.487	1	4	49	8	11	28	2052	0	0	0
0.488	1	7	49	9	16	28	2196	0	0	0
0.491	1	5	50	2	2	28	2196	0	0	0
0.492	1	1	50	3	15	28	2196	0	0	0
0.493	1	3	50	4	3	28	2196	0	0	0
0.494	1	7	50	5	16	28	2196	0	0	0
0.495	1	2	50	6	9	28	2196	0	0	0
0.498	1	6	50	9	4	28	2196	0	0	0
0.5	1	5	51	1	2	28	2196	0	0	0
0.505	1	10	51	6	10	28	2196	0	0	0
0.507	1	7	51	8	16	28	2196	0	0	0
0.508	1	5	51	9	2	28	2196	0	0	0
0.509	1	2	51	10	9	28	2196	0	0	0
0.51	1	1	52	1	15	28	2196	0	0	0
0.511	1	8	52	2	1	28	2196	0	0	0
0.514	1	9	52	5	12	28	2196	0	0	0
0.516	1	1	52	7	15	28	2196	0	0	0
0.517	1	3	52	8	3	26	1836	0	0	0
0.518	1	10	52	9	10	28	2196	0	0	0
0.519	1	9	52	10	12	28	2196	0	0	0
0.522	1	4	53	3	11	24	1620	0	0	0
0.525	1	1	53	6	15	28	2196	0	0	0
0.526	1	4	53	7	11	24	1620	0	0	0
0.527	1	3	53	8	3	14	775	0	0	0
0.528	1	5	53	9	2	28	2196	0	0	0
0.529	1	8	53	10	1	28	2196	0	0	0
0.53	1	7	54	1	16	28	2196	0	0	0
0.534	1	9	54	5	12	28	2196	0	0	0
0.535	1	4	54	6	11	24	1620	0	0	0
0.537	1	6	54	8	4	28	2196	0	0	0
0.544	1	4	55	5	11	22	1383	0	0	0
0.55	1	10	56	1	10	28	2196	0	0	0
0.554	1	5	56	5	2	28	2196	0	0	0
0.556	1	3	56	7	3	28	2196	0	0	0
0.557	1	7	56	8	16	28	2196	0	0	0
0.562	1	6	57	3	4	28	2196	0	0	0
0.564	1	4	57	5	11	28	2196	0	0	0
0.57	1	8	58	1	1	28	2196	0	0	0
0.571	1	5	58	2	2	28	2196	0	0	0
0.572	1	6	58	3	4	28	2196	0	0	0
0.573	1	1	58	4	15	28	2196	0	0	0
0.576	1	10	58	7	10	28	2196	0	0	0
0.577	1	7	58	8	16	28	2196	0	0	0
0.578	1	4	58	9	11	20	1191	0	0	0
0.584	1	8	59	5	1	28	2196	0	0	0
0.585	1	2	59	6	9	28	2196	0	0	0
0.586	1	1	59	7	15	28	2196	0	0	0
0.587	1	10	59	8	10	28	2196	0	0	0
0.593	1	10	60	4	10	28	2196	0	0	0
0.595	1	8	60	6	1	28	2196	0	0	0
0.598	1	2	60	9	9	28	2196	0	0	0
0.599	1	9	60	10	12	26	1836	0	0	0
0.602	1	4	61	3	11	28	2196	0	0	0
0.603	1	6	61	4	4	28	2196	0	0	0
0.604	1	3	61	5	3	22	1383	0	0	0
0.605	1	1	61	6	15	28	2196	0	0	0
0.606	1	8	61	7	1	28	2196	0	0	0
0.607	1	10	61	8	10	28	2196	0	0	0
0.61	1	7	62	1	16	28	2196	0	0	0
0.611	1	4	62	2	11	28	2196	0	0	0
0.612	1	2	62	3	9	28	2196	0	0	0
0.616	1	9	62	7	12	28	2196	0	0	0
0.619	1	5	62	10	2	28	2196	0	0	0
0.62	1	6	63	1	4	28	2052	0	0	0
0.62	1	1	63	1	15	28	185	0	0	0
0.621	1	7	63	2	16	28	2196	0	0	0
0.622	1	4	63	3	11	28	2196	0	0	0
0.629	1	8	63	10	1	28	2196	0	0	0
0.634	1	9	64	5	12	28	2196	0	0	0
0.637	1	1	64	8	15	28	2196	0	0	0
0.641	1	4	65	2	11	28	2196	0	0	0
0.642	1	10	65	3	10	28	2196	0	0	0
0.643	1	2	65	4	9	28	2196	0	0	0
0.649	1	8	65	10	1	28	2196	0	0	0
0.651	1	6	66	2	4	26	1836	0	0	0
0.652	1	9	66	3	12	28	2196	0	0	0
0.654	1	5	66	5	2	28	185	0	0	0
0.654	1	3	66	5	3	28	2052	0	0	0
0.658	1	7	66	9	16	28	2196	0	0	0
0.659	1	8	66	10	1	28	2196	0	0	0
0.662	1	4	67	3	11	28	2196	0	0	0
0.665	1	10	67	6	10	28	2196	0	0	0
0.666	1	4	67	7	11	24	1620	0	0	0
0.668	1	5	67	9	2	28	2196	0	0	0
0.669	1	2	67	10	9	28	2196	0	0	0
0.67	1	1	68	1	15	28	2196	0	0	0
0.678	1	10	68	9	10	28	2196	0	0	0
0.68	1	1	69	1	15	28	2196	0	0	0
0.686	1	2	69	7	9	28	2196	0	0	0
0.687	1	6	69	8	4	28	2196	0	0	0
0.688	1	1	69	9	15	28	2196	0	0	0
0.69	1	7	70	1	16	28	2196	0	0	0
0.694	1	8	70	5	1	28	2196	0	0	0
0.695	1	4	70	6	11	24	1620	0	0	0
0.697	1	5	70	8	2	28	2196	0	0	0
0.698	1	6	70	9	4	28	2196	0	0	0
0.7	1	2	71	1	9	28	2196	0	0	0
0.701	1	3	71	2	3	28	2196	0	0	0
0.702	1	4	71	3	11	28	2196	0	0	0
0.705	1	9	71	6	12	28	2196	0	0	0
0.706	1	8	71	7	1	28	2196	0	0	0
0.708	1	10	71	9	10	28	2196	0	0	0
0.709	1	6	71	10	4	28	2196	0	0	0
0.711	1	5	72	2	2	28	2196	0	0	0
0.712	1	2	72	3	9	28	2196	0	0	0
0.713	1	7	72	4	16	28	2196	0	0	0
0.714	1	10	72	5	10	28	2196	0	0	0
0.716	1	7	72	7	16	28	2196	0	0	0
0.717	1	6	72	8	4	28	2196	0	0	0
0.718	1	4	72	9	11	28	2196	0	0	0
0.719	1	8	72	10	1	28	2196	0	0	0
0.722	1	10	73	3	10	28	2196	0	0	0
0.726	1	2	73	7	9	28	2196	0	0	0
0.731	1	6	74	2	4	28	2196	0	0	0
0.732	1	7	74	3	16	28	2196	0	0	0
0.734	1	1	74	5	15	28	2196	0	0	0
0.736	1	8	74	7	1	28	2196	0	0	0
0.738	1	9	74	9	12	28	2196	0	0	0
0.74	1	3	75	1	3	24	1620	0	0	0
0.741	1	6	75	2	4	24	1620	0	0	0
0.75	1	6	76	1	4	28	2196	0	0	0
0.751	1	3	76	2	3	28	2196	0	0	0
0.756	1	1	76	7	15	28	2196	0	0	0
0.757	1	2	76	8	9	28	185	0	0	0
0.757	1	4	76	8	11	28	2052	0	0	0
0.758	1	9	76	9	12	28	2196	0	0	0
0.76	1	6	77	1	4	28	2196	0	0	0
0.763	1	1	77	4	15	28	2196	0	0	0
