% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.023	1	1	3	4	1	0	81	0	0	0
0.024	1	1	3	5	1	0	81	0	0	0
0.026	1	1	3	7	1	28	2196	0	0	0
0.03	1	1	4	1	1	28	2196	0	0	0
0.033	1	1	4	4	1	28	2196	0	0	0
0.037	1	1	4	8	1	28	2196	0	0	0
0.043	1	1	5	4	1	28	2196	0	0	0
0.049	1	1	5	10	1	28	2196	0	0	0
0.053	1	1	6	4	1	28	2196	0	0	0
0.057	1	1	6	8	1	28	2196	0	0	0
0.062	1	1	7	3	1	28	2196	0	0	0
0.074	1	1	8	5	1	28	2196	0	0	0
0.078	1	1	8	9	1	28	2196	0	0	0
0.081	1	1	9	2	1	28	2196	0	0	0
0.085	1	1	9	6	1	28	2196	0	0	0
0.088	1	1	9	9	1	28	2196	0	0	0
0.09	1	1	10	1	1	28	2196	0	0	0
0.093	1	1	10	4	1	28	2196	0	0	0
0.098	1	1	10	9	1	28	2196	0	0	0
0.101	1	1	11	2	1	28	2196	0	0	0
0.104	1	1	11	5	1	20	1191	0	0	0
0.108	1	1	11	9	1	28	2196	0	0	0
0.112	1	1	12	3	1	28	2196	0	0	0
0.118	1	1	12	9	1	28	2196	0	0	0
0.122	1	1	13	3	1	28	2196	0	0	0
0.125	1	1	13	6	1	28	2196	0	0	0
0.13	1	1	14	1	1	28	2196	0	0	0
0.135	1	1	14	6	1	28	2196	0	0	0
0.137	1	1	14	8	1	28	2196	0	0	0
0.141	1	1	15	2	1	28	2196	0	0	0
0.144	1	1	15	5	1	28	2196	0	0	0
0.149	1	1	15	10	1	28	2196	0	0	0
0.153	1	1	16	4	1	28	2196	0	0	0
0.158	1	1	16	9	1	28	2196	0	0	0
0.16	1	1	17	1	1	28	2196	0	0	0
0.164	1	1	17	5	1	28	2196	0	0	0
0.169	1	1	17	10	1	28	2196	0	0	0
0.175	1	1	18	6	1	28	2196	0	0	0
0.178	1	1	18	9	1	28	2196	0	0	0
0.18	1	1	19	1	1	28	2196	0	0	0
0.185	1	1	19	6	1	28	2196	0	0	0
0.192	1	1	20	3	1	28	2196	0	0	0
0.196	1	1	20	7	1	24	1620	0	0	0
0.2	1	1	21	1	1	22	1383	0	0	0
0.203	1	1	21	4	1	28	2196	0	0	0
0.206	1	1	21	7	1	28	2196	0	0	0
0.213	1	1	22	4	1	28	2196	0	0	0
0.216	1	1	22	7	1	28	2196	0	0	0
0.221	1	1	23	2	1	28	2196	0	0	0
0.226	1	1	23	7	1	28	2196	0	0	0
0.229	1	1	23	10	1	28	2196	0	0	0
0.231	1	1	24	2	1	28	2196	0	0	0
0.235	1	1	24	6	1	28	2196	0	0	0
0.24	1	1	25	1	1	28	2196	0	0	0
0.243	1	1	25	4	1	28	2196	0	0	0
0.246	1	1	25	7	1	28	2196	0	0	0
0.251	1	1	26	2	1	28	2196	0	0	0
0.254	1	1	26	5	1	28	2196	0	0	0
0.257	1	1	26	8	1	28	2196	0	0	0
0.261	1	1	27	2	1	28	2196	0	0	0
0.264	1	1	27	5	1	28	2196	0	0	0
0.271	1	1	28	2	1	28	2196	0	0	0
0.273	1	1	28	4	1	28	2196	0	0	0
0.278	1	1	28	9	1	28	2196	0	0	0
0.281	1	1	29	2	1	28	2196	0	0	0
0.283	1	1	29	4	1	28	2196	0	0	0
0.286	1	1	29	7	1	28	2196	0	0	0
0.293	1	1	30	4	1	28	2196	0	0	0
0.295	1	1	30	6	1	28	2196	0	0	0
0.303	1	1	31	4	1	24	1620	0	0	0
0.306	1	1	31	7	1	28	2196	0	0	0
0.31	1	1	32	1	1	28	2196	0	0	0
0.314	1	1	32	5	1	28	2196	0	0	0
0.318	1	1	32	9	1	28	2196	0	0	0
0.32	1	1	33	1	1	28	2196	0	0	0
0.325	1	1	33	6	1	28	2196	0	0	0
0.328	1	1	33	9	1	28	2196	0	0	0
0.332	1	1	34	3	1	28	2196	0	0	0
0.339	1	1	34	10	1	28	2196	0	0	0
0.341	1	1	35	2	1	28	2196	0	0	0
0.346	1	1	35	7	1	28	2196	0	0	0
0.351	1	1	36	2	1	28	2196	0	0	0
0.355	1	1	36	6	1	28	2196	0	0	0
0.358	1	1	36	9	1	28	2196	0	0	0
0.362	1	1	37	3	1	28	2196	0	0	0
0.368	1	1	37	9	1	28	2196	0	0	0
0.374	1	1	38	5	1	28	2196	0	0	0
0.377	1	1	38	8	1	28	2196	0	0	0
0.38	1	1	39	1	1	28	2196	0	0	0
0.383	1	1	39	4	1	26	1836	0	0	0
0.387	1	1	39	8	1	28	2196	0	0	0
0.391	1	1	40	2	1	28	2196	0	0	0
0.396	1	1	40	7	1	28	2196	0	0	0
