% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
28	1	6	10	0	0	0	81	0	1	1	0
29	1	6	10	0	0	0	81	0	1	1	0
36	1	9	14	0	0	0	81	0	1	1	0
37	1	9	14	0	0	0	81	0	1	1	0
40	1	3	3	0	0	28	2196	0	1	1	0
41	1	10	13	0	0	24	1620	0	1	1	0
43	1	7	4	0	0	28	2196	0	1	1	0
48	1	7	4	0	0	28	2196	0	1	1	0
49	1	4	1	0	0	28	2196	0	1	1	0
52	1	1	8	0	0	28	2196	0	1	1	0
53	1	5	7	0	0	28	2196	0	1	1	0
56	1	6	10	0	0	28	2196	0	1	1	0
57	1	5	7	0	0	28	2196	0	1	1	0
58	1	2	9	0	0	28	2196	0	1	1	0
59	1	9	14	0	0	28	2196	0	1	1	0
68	1	10	13	0	0	24	1620	0	1	1	0
69	1	8	2	0	0	14	775	0	1	1	0
70	1	3	3	0	0	28	2196	0	1	1	0
75	1	5	7	0	0	22	1383	0	1	1	0
76	1	8	2	0	0	20	1191	0	1	1	0
78	1	4	1	0	0	28	2196	0	1	1	0
79	1	9	14	0	0	28	2196	0	1	1	0
80	1	3	3	0	0	28	2196	0	1	1	0
81	1	2	9	0	0	28	2196	0	1	1	0
82	1	8	2	0	0	24	1620	0	1	1	0
92	1	10	13	0	0	28	2196	0	1	1	0
93	1	2	9	0	0	28	2196	0	1	1	0
94	1	6	10	0	0	28	2196	0	1	1	0
95	1	5	7	0	0	28	2196	0	1	1	0
98	1	7	4	0	0	24	1620	0	1	1	0
103	1	4	1	0	0	28	2196	0	1	1	0
105	1	5	7	0	0	28	2196	0	1	1	0
110	1	1	8	0	0	28	2196	0	1	1	0
112	1	9	14	0	0	28	2196	0	1	1	0
115	1	8	2	0	0	20	1191	0	1	1	0
117	1	6	10	0	0	24	1620	0	1	1	0
119	1	9	14	0	0	28	2196	0	1	1	0
121	1	5	7	0	0	28	2196	0	1	1	0
122	1	4	1	0	0	28	185	0	1	1	0
122	1	8	2	0	0	28	2052	0	1	1	0
123	1	2	9	0	0	28	2196	0	1	1	0
132	1	1	8	0	0	28	2196	0	1	1	0
133	1	4	1	0	0	28	2196	0	1	1	0
134	1	5	7	0	0	28	2196	0	1	1	0
135	1	6	10	0	0	28	2196	0	1	1	0
136	1	3	3	0	0	28	2196	0	1	1	0
142	1	10	13	0	0	26	1836	0	1	1	0
146	1	1	8	0	0	28	2196	0	1	1	0
148	1	9	14	0	0	28	2196	0	1	1	0
149	1	5	7	0	0	28	2196	0	1	1	0
151	1	3	3	0	0	28	2196	0	1	1	0
152	1	4	1	0	0	28	185	0	1	1	0
152	1	10	13	0	0	26	1692	0	1	1	0
158	1	9	14	0	0	28	2196	0	1	1	0
159	1	7	4	0	0	22	1383	0	1	1	0
