% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
33	1	4	4	0	0	28	2196	0	1	1	0
36	1	3	3	0	0	28	2196	0	1	1	0
42	1	1	2	0	0	28	2196	0	1	1	0
47	1	2	5	0	0	28	2196	0	1	1	0
50	1	4	4	0	0	28	2196	0	1	1	0
65	1	5	1	0	0	28	2196	0	1	1	0
67	1	1	2	0	0	28	2196	0	1	1	0
79	1	4	4	0	0	28	2196	0	1	1	0
80	1	1	2	0	0	28	2196	0	1	1	0
85	1	2	5	0	0	28	2196	0	1	1	0
89	1	3	3	0	0	28	2196	0	1	1	0
91	1	5	1	0	0	28	2196	0	1	1	0
95	1	3	3	0	0	28	2196	0	1	1	0
101	1	1	2	0	0	28	2196	0	1	1	0
105	1	2	5	0	0	28	2196	0	1	1	0
108	1	4	4	0	0	28	2196	0	1	1	0
110	1	3	3	0	0	28	2196	0	1	1	0
111	1	1	2	0	0	28	2196	0	1	1	0
120	1	4	4	0	0	28	2196	0	1	1	0
124	1	3	3	0	0	28	2196	0	1	1	0
128	1	4	4	0	0	28	2196	0	1	1	0
131	1	5	1	0	0	28	2196	0	1	1	0
138	1	4	4	0	0	28	2196	0	1	1	0
144	1	2	5	0	0	28	2196	0	1	1	0
145	1	3	3	0	0	28	2196	0	1	1	0
150	1	5	1	0	0	28	2196	0	1	1	0
157	1	1	2	0	0	28	2196	0	1	1	0
161	1	2	5	0	0	28	2196	0	1	1	0
164	1	4	4	0	0	28	2196	0	1	1	0
173	1	3	3	0	0	28	2196	0	1	1	0
174	1	2	5	0	0	28	2196	0	1	1	0
176	1	4	4	0	0	28	2196	0	1	1	0
178	1	5	1	0	0	28	2196	0	1	1	0
182	1	4	4	0	0	28	2196	0	1	1	0
185	1	3	3	0	0	28	2196	0	1	1	0
188	1	2	5	0	0	28	2196	0	1	1	0
191	1	1	2	0	0	28	2196	0	1	1	0
193	1	5	1	0	0	28	2196	0	1	1	0
197	1	4	4	0	0	28	2196	0	1	1	0
210	1	1	2	0	0	28	2196	0	1	1	0
211	1	3	3	0	0	28	2196	0	1	1	0
216	1	5	1	0	0	28	2196	0	1	1	0
218	1	2	5	0	0	28	2196	0	1	1	0
219	1	4	4	0	0	28	2196	0	1	1	0
220	1	1	2	0	0	28	2196	0	1	1	0
229	1	3	3	0	0	28	2196	0	1	1	0
230	1	1	2	0	0	28	2196	0	1	1	0
231	1	4	4	0	0	28	2196	0	1	1	0
240	1	2	5	0	0	28	2196	0	1	1	0
243	1	4	4	0	0	28	2196	0	1	1	0
244	1	5	1	0	0	28	2196	0	1	1	0
258	1	2	5	0	0	28	2196	0	1	1	0
268	1	3	3	0	0	28	2196	0	1	1	0
275	1	1	2	0	0	28	2196	0	1	1	0
278	1	3	3	0	0	28	2196	0	1	1	0
279	1	5	1	0	0	28	2196	0	1	1	0
284	1	2	5	0	0	28	2196	0	1	1	0
288	1	3	3	0	0	28	2196	0	1	1	0
289	1	4	4	0	0	28	2196	0	1	1	0
292	1	1	2	0	0	28	2196	0	1	1	0
293	1	3	3	0	0	28	2196	0	1	1	0
302	1	2	5	0	0	28	2196	0	1	1	0
311	1	4	4	0	0	28	2196	0	1	1	0
312	1	1	2	0	0	28	2196	0	1	1	0
313	1	2	5	0	0	28	2196	0	1	1	0
316	1	5	1	0	0	28	2196	0	1	1	0
318	1	2	5	0	0	28	2196	0	1	1	0
324	1	2	5	0	0	28	2196	0	1	1	0
325	1	5	1	0	0	28	2196	0	1	1	0
333	1	1	2	0	0	28	2196	0	1	1	0
334	1	2	5	0	0	28	2196	0	1	1	0
340	1	5	1	0	0	28	2196	0	1	1	0
349	1	4	4	0	0	28	2196	0	1	1	0
350	1	3	3	0	0	28	2196	0	1	1	0
362	1	1	2	0	0	28	2196	0	1	1	0
367	1	3	3	0	0	28	2196	0	1	1	0
374	1	5	1	0	0	28	2196	0	1	1	0
381	1	1	2	0	0	28	2196	0	1	1	0
382	1	4	4	0	0	28	2196	0	1	1	0
383	1	2	5	0	0	28	2196	0	1	1	0
392	1	1	2	0	0	28	2196	0	1	1	0
393	1	2	5	0	0	28	2196	0	1	1	0
397	1	4	4	0	0	28	2196	0	1	1	0
402	1	1	2	0	0	28	2196	0	1	1	0
404	1	2	5	0	0	28	2196	0	1	1	0
408	1	3	3	0	0	28	2196	0	1	1	0
409	1	5	1	0	0	28	2196	0	1	1	0
419	1	3	3	0	0	28	2196	0	1	1	0
423	1	4	4	0	0	28	2196	0	1	1	0
