% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.023	1	8	3	4	2	0	81	0	0	0
0.024	1	3	3	5	3	0	81	0	0	0
0.025	1	4	3	6	1	0	81	0	0	0
0.026	1	7	3	7	4	24	1620	0	0	0
0.027	1	8	3	8	2	28	1836	0	0	0
0.027	1	3	3	8	3	28	373	0	0	0
0.028	1	5	3	9	7	0	81	0	0	0
0.029	1	1	3	10	8	0	81	0	0	0
0.03	1	2	4	1	9	0	81	0	0	0
0.031	1	6	4	2	10	20	1191	0	0	0
0.032	1	9	4	3	14	0	81	0	0	0
0.033	1	10	4	4	13	0	81	0	0	0
0.034	1	4	4	5	1	28	2196	0	0	0
0.035	1	5	4	6	7	28	2052	0	0	0
0.035	1	1	4	6	8	28	185	0	0	0
0.036	1	2	4	7	9	28	2196	0	0	0
0.037	1	9	4	8	14	28	2196	0	0	0
0.038	1	10	4	9	13	16	903	0	0	0
0.039	1	1	4	10	8	28	2196	0	0	0
0.04	1	3	5	1	3	28	2196	0	0	0
0.041	1	7	5	2	4	28	185	0	0	0
0.041	1	6	5	2	10	28	1095	0	0	0
0.041	1	10	5	2	13	28	935	0	0	0
0.042	1	8	5	3	2	28	185	0	0	0
0.042	1	7	5	3	4	28	2052	0	0	0
0.043	1	8	5	4	2	28	2052	0	0	0
0.043	1	5	5	4	7	28	185	0	0	0
0.044	1	4	5	5	1	28	1287	0	0	0
0.044	1	10	5	5	13	28	935	0	0	0
0.045	1	2	5	6	9	28	2196	0	0	0
0.046	1	6	5	7	10	28	1836	0	0	0
0.046	1	9	5	7	14	28	373	0	0	0
0.047	1	5	5	8	7	28	2052	0	0	0
0.047	1	1	5	8	8	28	185	0	0	0
0.048	1	3	5	9	3	28	2196	0	0	0
0.049	1	9	5	10	14	28	2196	0	0	0
0.05	1	4	6	1	1	28	1287	0	0	0
0.05	1	10	6	1	13	28	935	0	0	0
0.051	1	8	6	2	2	28	373	0	0	0
0.051	1	7	6	2	4	28	1479	0	0	0
0.051	1	10	6	2	13	28	373	0	0	0
0.052	1	1	6	3	8	28	2196	0	0	0
0.053	1	5	6	4	7	28	185	0	0	0
0.053	1	6	6	4	10	28	1836	0	0	0
0.053	1	10	6	4	13	28	185	0	0	0
0.054	1	8	6	5	2	28	1836	0	0	0
0.054	1	2	6	5	9	28	373	0	0	0
0.055	1	4	6	6	1	28	2196	0	0	0
0.056	1	2	6	7	9	28	2196	0	0	0
0.057	1	3	6	8	3	28	185	0	0	0
0.057	1	5	6	8	7	28	2052	0	0	0
0.058	1	9	6	9	14	28	2196	0	0	0
0.059	1	3	6	10	3	28	2052	0	0	0
0.059	1	7	6	10	4	28	185	0	0	0
0.06	1	1	7	1	8	28	2196	0	0	0
0.061	1	8	7	2	2	28	185	0	0	0
0.061	1	7	7	2	4	28	1095	0	0	0
0.061	1	6	7	2	10	28	935	0	0	0
0.062	1	4	7	3	1	28	185	0	0	0
0.062	1	10	7	3	13	22	1287	0	0	0
0.063	1	8	7	4	2	28	1479	0	0	0
0.063	1	7	7	4	4	28	185	0	0	0
0.063	1	5	7	4	7	28	373	0	0	0
0.063	1	2	7	4	9	28	185	0	0	0
0.064	1	6	7	5	10	28	2052	0	0	0
0.064	1	9	7	5	14	28	185	0	0	0
0.065	1	3	7	6	3	28	2196	0	0	0
0.066	1	4	7	7	1	28	549	0	0	0
0.066	1	5	7	7	7	28	1692	0	0	0
0.067	1	2	7	8	9	28	373	0	0	0
0.067	1	10	7	8	13	26	1527	0	0	0
0.068	1	1	7	9	8	28	2196	0	0	0
0.069	1	9	7	10	14	28	2196	0	0	0
0.07	1	4	8	1	1	28	185	0	0	0
0.07	1	7	8	1	4	28	1287	0	0	0
0.07	1	10	8	1	13	28	749	0	0	0
0.071	1	2	8	2	9	28	2196	0	0	0
0.072	1	8	8	3	2	28	1692	0	0	0
0.072	1	5	8	3	7	28	373	0	0	0
0.072	1	6	8	3	10	28	185	0	0	0
0.073	1	5	8	4	7	28	1692	0	0	0
0.073	1	6	8	4	10	28	185	0	0	0
0.073	1	10	8	4	13	28	373	0	0	0
0.074	1	4	8	5	1	28	2196	0	0	0
0.075	1	3	8	6	3	28	549	0	0	0
0.075	1	7	8	6	4	28	1287	0	0	0
0.075	1	5	8	6	7	28	373	0	0	0
0.076	1	1	8	7	8	28	373	0	0	0
0.076	1	6	8	7	10	28	1836	0	0	0
0.077	1	10	8	8	13	28	1836	0	0	0
0.077	1	9	8	8	14	28	373	0	0	0
0.078	1	8	8	9	2	28	549	0	0	0
0.078	1	7	8	9	4	28	1287	0	0	0
0.078	1	2	8	9	9	28	373	0	0	0
0.079	1	3	8	10	3	28	185	0	0	0
0.079	1	1	8	10	8	28	2052	0	0	0
