% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.021	1	5	3	2	2	0	81	0	0	0
0.022	1	2	3	3	1	0	81	0	0	0
0.023	1	1	3	4	3	0	81	0	0	0
0.024	1	4	3	5	4	0	81	0	0	0
0.025	1	5	3	6	2	0	81	0	0	0
0.026	1	2	3	7	1	28	2196	0	0	0
0.027	1	1	3	8	3	28	2196	0	0	0
0.028	1	4	3	9	4	28	2196	0	0	0
0.029	1	3	3	10	6	0	81	0	0	0
0.03	1	5	4	1	2	28	2196	0	0	0
0.031	1	3	4	2	6	28	2196	0	0	0
0.032	1	2	4	3	1	28	2196	0	0	0
0.033	1	1	4	4	3	28	2196	0	0	0
0.034	1	5	4	5	2	28	2196	0	0	0
0.035	1	4	4	6	4	28	2196	0	0	0
0.036	1	1	4	7	3	28	2196	0	0	0
0.037	1	3	4	8	6	28	2196	0	0	0
0.038	1	4	4	9	4	28	2196	0	0	0
0.04	1	5	5	1	2	28	2196	0	0	0
0.041	1	2	5	2	1	28	2196	0	0	0
0.042	1	3	5	3	6	28	2196	0	0	0
0.043	1	1	5	4	3	28	2196	0	0	0
0.044	1	4	5	5	4	28	2196	0	0	0
0.045	1	2	5	6	1	28	2196	0	0	0
0.046	1	5	5	7	2	28	2196	0	0	0
0.047	1	3	5	8	6	28	2196	0	0	0
0.048	1	1	5	9	3	28	2196	0	0	0
0.049	1	2	5	10	1	28	2196	0	0	0
0.05	1	4	6	1	4	28	2196	0	0	0
0.051	1	5	6	2	2	28	2196	0	0	0
0.052	1	3	6	3	6	28	2196	0	0	0
0.053	1	1	6	4	3	28	2196	0	0	0
0.054	1	2	6	5	1	28	2196	0	0	0
0.055	1	4	6	6	4	28	2196	0	0	0
0.056	1	5	6	7	2	28	2196	0	0	0
0.057	1	3	6	8	6	28	2196	0	0	0
0.058	1	1	6	9	3	28	2196	0	0	0
0.059	1	2	6	10	1	28	2196	0	0	0
0.06	1	4	7	1	4	28	2196	0	0	0
0.061	1	5	7	2	2	28	2196	0	0	0
0.062	1	1	7	3	3	28	2196	0	0	0
0.063	1	2	7	4	1	28	2196	0	0	0
0.064	1	3	7	5	6	28	2196	0	0	0
0.065	1	4	7	6	4	28	2196	0	0	0
0.066	1	1	7	7	3	28	2196	0	0	0
0.067	1	5	7	8	2	28	2196	0	0	0
0.068	1	3	7	9	6	28	2196	0	0	0
0.069	1	2	7	10	1	28	2196	0	0	0
0.07	1	4	8	1	4	28	2196	0	0	0
0.071	1	5	8	2	2	28	2196	0	0	0
0.072	1	3	8	3	6	28	2196	0	0	0
0.073	1	1	8	4	3	28	2196	0	0	0
0.074	1	2	8	5	1	28	2196	0	0	0
0.075	1	4	8	6	4	28	2196	0	0	0
0.076	1	5	8	7	2	28	2196	0	0	0
0.077	1	3	8	8	6	28	2196	0	0	0
0.078	1	1	8	9	3	28	2196	0	0	0
0.079	1	2	8	10	1	28	2196	0	0	0
0.08	1	4	9	1	4	28	2196	0	0	0
0.081	1	5	9	2	2	28	2196	0	0	0
0.082	1	3	9	3	6	28	2196	0	0	0
0.083	1	1	9	4	3	28	2196	0	0	0
0.084	1	2	9	5	1	28	2196	0	0	0
0.085	1	5	9	6	2	28	2196	0	0	0
0.086	1	3	9	7	6	28	2196	0	0	0
0.087	1	4	9	8	4	28	2196	0	0	0
0.088	1	1	9	9	3	28	2196	0	0	0
0.089	1	2	9	10	1	28	2196	0	0	0
0.09	1	5	10	1	2	28	2196	0	0	0
0.091	1	4	10	2	4	28	2196	0	0	0
0.092	1	3	10	3	6	28	2196	0	0	0
0.093	1	1	10	4	3	28	2196	0	0	0
0.094	1	2	10	5	1	28	2196	0	0	0
0.095	1	4	10	6	4	28	2196	0	0	0
0.096	1	5	10	7	2	28	2196	0	0	0
0.097	1	1	10	8	3	28	2196	0	0	0
0.098	1	2	10	9	1	28	2196	0	0	0
0.099	1	3	10	10	6	28	2196	0	0	0
0.1	1	5	11	1	2	28	2196	0	0	0
0.101	1	4	11	2	4	28	2196	0	0	0
0.102	1	3	11	3	6	28	2196	0	0	0
0.103	1	1	11	4	3	28	2196	0	0	0
0.104	1	2	11	5	1	28	2196	0	0	0
0.105	1	4	11	6	4	28	2196	0	0	0
0.106	1	5	11	7	2	28	2196	0	0	0
0.107	1	3	11	8	6	28	2196	0	0	0
0.108	1	1	11	9	3	28	2196	0	0	0
0.109	1	2	11	10	1	28	2196	0	0	0
0.11	1	4	12	1	4	28	2196	0	0	0
0.111	1	5	12	2	2	28	2196	0	0	0
0.112	1	3	12	3	6	28	2196	0	0	0
0.113	1	2	12	4	1	28	2196	0	0	0
0.114	1	1	12	5	3	28	2196	0	0	0
0.115	1	4	12	6	4	28	2196	0	0	0
0.116	1	5	12	7	2	28	2196	0	0	0
0.117	1	3	12	8	6	28	2196	0	0	0
0.118	1	1	12	9	3	28	2196	0	0	0
0.119	1	2	12	10	1	28	2196	0	0	0
0.12	1	4	13	1	4	28	2196	0	0	0
0.121	1	5	13	2	2	28	2196	0	0	0
0.122	1	3	13	3	6	28	2196	0	0	0
0.123	1	1	13	4	3	28	2196	0	0	0
0.124	1	2	13	5	1	28	2196	0	0	0
0.125	1	4	13	6	4	28	2196	0	0	0
0.126	1	5	13	7	2	28	2196	0	0	0
0.127	1	1	13	8	3	28	2196	0	0	0
0.128	1	3	13	9	6	28	2196	0	0	0
0.129	1	2	13	10	1	28	2196	0	0	0
0.13	1	4	14	1	4	28	2196	0	0	0
0.131	1	5	14	2	2	28	2196	0	0	0
0.132	1	3	14	3	6	28	2196	0	0	0
0.133	1	1	14	4	3	28	2196	0	0	0
0.134	1	2	14	5	1	28	2196	0	0	0
0.135	1	4	14	6	4	28	2196	0	0	0
