% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.061	1	1	7	2	1	28	2196	0	0	0
0.111	1	1	12	2	1	28	2196	0	0	0
0.114	1	1	12	5	1	28	2196	0	0	0
0.125	1	1	13	6	1	28	2196	0	0	0
0.14	1	1	15	1	1	20	1191	0	0	0
0.145	1	1	15	6	1	20	1191	0	0	0
0.155	1	1	16	6	1	28	2196	0	0	0
0.162	1	1	17	3	1	28	2196	0	0	0
0.181	1	1	19	2	1	28	2196	0	0	0
0.24	1	1	25	1	1	28	2196	0	0	0
0.252	1	1	26	3	1	28	2196	0	0	0
0.287	1	1	29	8	1	28	2196	0	0	0
0.301	1	1	31	2	1	28	2196	0	0	0
0.318	1	1	32	9	1	28	2196	0	0	0
0.334	1	1	34	5	1	28	2196	0	0	0
0.345	1	1	35	6	1	28	2196	0	0	0
0.376	1	1	38	7	1	28	2196	0	0	0
0.383	1	1	39	4	1	28	2196	0	0	0
0.427	1	1	43	8	1	28	2196	0	0	0
0.467	1	1	47	8	1	28	2196	0	0	0
0.483	1	1	49	4	1	28	2196	0	0	0
0.546	1	1	55	7	1	22	1383	0	0	0
0.573	1	1	58	4	1	28	2196	0	0	0
0.623	1	1	63	4	1	28	2196	0	0	0
0.627	1	1	63	8	1	28	2196	0	0	0
0.631	1	1	64	2	1	28	2196	0	0	0
0.644	1	1	65	5	1	28	2196	0	0	0
0.664	1	1	67	5	1	28	2196	0	0	0
0.679	1	1	68	10	1	28	2196	0	0	0
0.694	1	1	70	5	1	28	2196	0	0	0
0.712	1	1	72	3	1	28	2196	0	0	0
0.719	1	1	72	10	1	28	2196	0	0	0
0.735	1	1	74	6	1	28	2196	0	0	0
0.742	1	1	75	3	1	28	2196	0	0	0
0.765	1	1	77	6	1	28	2196	0	0	0
0.788	1	1	79	9	1	26	1836	0	0	0
0.804	1	1	81	5	1	28	2196	0	0	0
0.871	1	1	88	2	1	28	2196	0	0	0
