% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.021	1	1	3	2	1	0	81	0	0	0
0.022	1	8	3	3	2	0	81	0	0	0
0.023	1	3	3	4	3	0	81	0	0	0
0.024	1	1	3	5	1	0	81	0	0	0
0.025	1	4	3	6	4	0	81	0	0	0
0.026	1	6	3	7	9	0	81	0	0	0
0.027	1	7	3	8	10	0	81	0	0	0
0.028	1	9	3	9	11	0	81	0	0	0
0.029	1	5	3	10	12	0	81	0	0	0
0.03	1	8	4	1	2	28	2196	0	0	0
0.031	1	3	4	2	3	28	2196	0	0	0
0.032	1	4	4	3	4	28	2196	0	0	0
0.033	1	2	4	4	15	0	81	0	0	0
0.034	1	6	4	5	9	28	2196	0	0	0
0.035	1	7	4	6	10	28	2196	0	0	0
0.036	1	9	4	7	11	28	2196	0	0	0
0.037	1	10	4	8	16	28	2196	0	0	0
0.038	1	5	4	9	12	28	2196	0	0	0
0.039	1	2	4	10	15	28	2196	0	0	0
0.04	1	1	5	1	1	28	2196	0	0	0
0.041	1	8	5	2	2	28	2196	0	0	0
0.042	1	3	5	3	3	28	2196	0	0	0
0.043	1	4	5	4	4	28	2196	0	0	0
0.044	1	10	5	5	16	28	2196	0	0	0
0.045	1	6	5	6	9	28	2196	0	0	0
0.046	1	7	5	7	10	28	2196	0	0	0
0.047	1	9	5	8	11	28	2196	0	0	0
0.048	1	5	5	9	12	28	2196	0	0	0
0.049	1	2	5	10	15	28	2196	0	0	0
0.05	1	1	6	1	1	28	2196	0	0	0
0.051	1	8	6	2	2	28	2196	0	0	0
0.052	1	3	6	3	3	28	2196	0	0	0
0.053	1	4	6	4	4	28	2196	0	0	0
0.054	1	10	6	5	16	28	2196	0	0	0
0.055	1	6	6	6	9	28	2196	0	0	0
0.056	1	7	6	7	10	28	2196	0	0	0
0.057	1	9	6	8	11	28	2196	0	0	0
0.058	1	5	6	9	12	28	2196	0	0	0
0.059	1	2	6	10	15	28	2196	0	0	0
0.06	1	1	7	1	1	28	2196	0	0	0
0.061	1	8	7	2	2	28	2196	0	0	0
0.062	1	3	7	3	3	28	2196	0	0	0
0.063	1	4	7	4	4	28	2196	0	0	0
0.064	1	10	7	5	16	28	2196	0	0	0
0.065	1	6	7	6	9	28	2196	0	0	0
0.066	1	7	7	7	10	28	2196	0	0	0
0.067	1	9	7	8	11	28	2196	0	0	0
0.068	1	5	7	9	12	28	2196	0	0	0
0.069	1	2	7	10	15	28	2196	0	0	0
0.07	1	1	8	1	1	28	2196	0	0	0
0.071	1	8	8	2	2	28	2196	0	0	0
0.072	1	3	8	3	3	28	2196	0	0	0
0.073	1	4	8	4	4	28	2196	0	0	0
0.074	1	10	8	5	16	28	2196	0	0	0
0.075	1	6	8	6	9	28	2196	0	0	0
0.076	1	7	8	7	10	28	2196	0	0	0
0.077	1	9	8	8	11	28	2196	0	0	0
0.078	1	5	8	9	12	28	2196	0	0	0
0.079	1	2	8	10	15	28	2196	0	0	0
0.08	1	1	9	1	1	28	2196	0	0	0
0.081	1	8	9	2	2	28	2196	0	0	0
0.082	1	3	9	3	3	28	2196	0	0	0
0.083	1	4	9	4	4	28	2196	0	0	0
0.084	1	10	9	5	16	28	2196	0	0	0
0.085	1	6	9	6	9	28	2196	0	0	0
0.086	1	7	9	7	10	28	2196	0	0	0
